issuekey,title,description,storypoint
DM-548,rearchitect qserv fix dependencies modules qservcore,looked includes coremodules summary indicates dependency global log util wbase wlog xrootd low level easy didnt bother showing indicates circular dependency lowerlevel modules first core css nothing global nothing mysql nothing obsolete nothing proto nothing sql mysql wconfig sql mysql wpublish sql wconfig wsched wcontrol wcontrol wdb wsched proto wcontrol wcontrol mysql sql wsched wdb wcontrol obsolete proto wdb sql mysql proto wconfig wcontrol xrdfs wpublish wdb wconfig sql obsolete wcontrol merger sql xrdfs xrdoss obsolete wpublish xrdfs control qdisp qana qproc qana query parser query qana parser query qana qproc query control css merger obsolete qdisp qproc query qdisp control qana css parser qproc query qproc css merger parser proto qana qdisp query query css qana qdisp parser query core,10
DM-554,base dmcs replicator interaction simulator,create base dmcs replicator processes demonstrate send startintegration send startreadout assume archiver alert production cluster already enabled replicators already registered fullyoperational pool demonstrate sending startintegration event base dmcs replicator jobs submission replicator jobs subscribe startreadout sending startreadout event replicator jobs replicator jobs receive startreadout replicator jobs pull data,10
DM-559,clean include third party includes,according coding standard using boost quite places code grep include boost code,1
DM-560,cleanup includes add module name,change places like codeinclude cssexceptionhcode codeinclude csscssexceptionhcode,1
DM-561,add distributor simulator,add distributor simulator demonstrate replicator node associated distributor node replicator jobs send job info distributor node replicator jobs copy data distributor node,6
DM-564,add archive dmcs simulator,add archive dmcs demonstrate receiving information duplicator visit exposure sequence number raft network address,4
DM-566,fix doxygen doc new measbase classes,final stage moving old algorithms measbase generate doxygen documentation sure useful cleanup old measalgorithms code,3
DM-583,investigate approaches dcr,story captures work investigating implications different options compensate dcr ignore objects extreme colors compensate dcr measurement compensate perimage perobjectpixel level anticipate latter option required going forward need background work justify need understand exactly classes need make use dcr information limitations operating perpixel level blends,20
DM-584,validation dcr approach pixel level,start process extending dcr functionality stack psf wcs etc need validate implementation works pixel level task work simulated images debug optimize implementation degree possible,30
DM-586,cleanup sourcehm,include file damaged somewhat addition slot routines work flattened field definitions would nice put measurement abstraction back place get rid need decide whether old slot compound key mechanisms sourcetable version going continued,2
DM-587,way observation date translated obscfht breaks defect registry,fields observation date time stored cfhtls headers padded zeros makes sqlite datetime constructor return null string observation time hrs fix force fields padded metadata input files ingested,1
DM-588,get one htcondor classads scenario running,worker script takes three arguments ccd number cache limit length time script starts looking slotspecific filesystem calibration file localslotcalibccd file doesnt exist checks see cache limit files localslotcalib removes one random later could try algorithms immediately transfers gpfscalibccd maybe file localslotcalibccd script waits given length time exits make sure measure many file copies gpfs performed determine peak demand rates average rates meanwhile htcondor hook checks localslotcalibccd files sets classads based ccds present scenario slots ccds cache limit jobs take min total jobs per ccd job per ccd submitted every min pause pause pause pause,14
DM-590,load nonlsst fits tables version,disabled periodstounderscores translations new tables version left place old tables version addition reading table without version number assumed version maintain backwards compatibility think modify slightly assume table without version number version also afwtype key otherwise assume version allow load externallyproduced tables without turning underscores contain periods still maintaining backwards compatibility older tables written afw,1
DM-593,update software copyright license agreement notices reflect auralsst,lsstcorporglegalnoticeslsstlicensestatementtxt lsstsourcecopyrightnoticetxt need updated reference auralsst referenced list lsst partner institutions needs either resurrected reference deleted git repository devenvtemplates needs copyright templates updated lsstlicensestatementtxt needs updated include recent additions party tools licenses tools stack qserv party tools licenses tools copyright banner software needs updated reflect new reality auralsst place lsst corporation files copyright banner need add update may occur next time code file updated needs broadcast developers copyright templates website versions updated,2
DM-594,running multiple qserv installations machine,would useful able run multiple installations qserv machine say developers playing qserv machine guess almost need know configure ports colliding test tweak whatever necessary document involved changing defaults unique set port numbers,6
DM-595,setup multinode qserv,currently focusing singlenode qserv itd nice try setting multinode qserv say workers czar lsstdbdev improve installation scripts simplify process,6
DM-596,fix automated tests css migration,yesterdays merge master automated tests work part broken loading metadata qserv need replace old script created metadata something different creates metadata using new css code loads metadata tests qservdataloader class createqmsdatabase method testspythonlsstqservtest directory,2
DM-597,reorganize client module,move everything client package qservadmin associated tests examples admin move cssbinwatcherpy admin,1
DM-599,investigate offtheshelf data distribution tools,research available shelf tools try find one would best fit needs produce document trac page,12
DM-602,add support installing qserv machines without internet,common install qserv machines internal network without external network connectivity,9
DM-603,look gitfat,look use gitfat lsst workflow specifically work anonymous access,4
DM-604,update parseanalysis tests detect missing csskvmap early,due css code merge testcppparser test depends external kvmap file file doesnt exist nearly every test fail isnt way check whether cssfacade constructed kvmap file valid ticket includes minimum changes css qproc make unit tests fail early facade could constructed optionally ticket could include renaming testcppparser testqueryanalyzer compiletime linking kvmap testcppparser eliminate need external kvmap file,4
DM-608,referring table without database context crashes czar,running query like select object database context results code terminate called throwing instance lsstqservcsscssexceptioninternalruntimeerror internal runtime error csskvinterfaceimplzooexists zookeeper error databases code need gracefully catch zookeeper need detect empty database name passed facade need avoid higher,3
DM-609,afw unit tests built unless afwdata available,afwdata available afw unit tests built think would make sense build run depend afwdata one advantage version afw installed using eups distrib install would include built tests tests could run presently practical sconstruct file installed intend open ticket well,1
DM-611,switch kazoo version later,arent using new features kazoos series removal zopeinterface dependency worthwhile feature release seems least stable code dont think well see negative effects ticket covers upgrade packaged kazoo later optionally patches kazoos setuppy doesnt search try download dependencies done later ticket though note kazoo run without installation untar directory run python immediately import kazoo use hence could avoid setuppy completely copy kazoo subdirectory directory pythonpath,2
DM-612,remove obsolete qmsrelated code,try running code find core css admin client tests sitescons xargs grep qms code lot old unused qms related code,2
DM-613,automated test differences css migration,running automated tests recent master merging observe differences mysql qserv going document differences everything related,6
DM-614,rename qservadminpy qservadminpy,scripts qservadminbin start qserv one starts qserv rename qservadmin qservadmin,1
DM-616,commonsconfig always managed global variable,qserv configuration object commonsconfig used admin tests managed way logger object function called configgetconfigconfigtype returning config occurence global dictionnary used order ease retrieval configuration objects related client data server anywhere admintest python code,2
DM-621,user friendly single node loading script,entails creation endtoend loading script given database table param files sql table schema one csv data files places appropriate metadata zookeeper runs partitioner finally creates loads chunk tables,8
DM-622,qserv configuration tool refactoring,instance configuration directory qserv software installed qserv configuration including things like mysql zookeeper data directory separate qserv software installed moment want work branch order switch one run qservdiradmin scons first time created branch way heavy afterwards wipes data zookeeper mysql,10
DM-625,many connections czar zookeeper,managed crash qserv czar running repeated queries see logs qservczarlog code xfeabzooerrorhandlesocketerrormsg socket retcode errnoconnection reset peer failed receiving server response xfeabzooerrorhandlesocketerrormsg socket retcode errnoconnection reset peer failed receiving server response terminate called throwing instance lsstqservcsscssexceptionconnfailure failed connect persistent store code zookeeperlog code myid warn nioservercxnfactorynioservercnxnfactory many connections max myid warn nioservercxnfactorynioservercnxnfactory many connections max myid warn nioservercxnfactorynioservercnxn caught end stream exception endofstreamexception unable read additional data client sessionid xbddb likely client closed socket orgapachezookeeperservernioservercnxndoionioservercnxnjava orgapachezookeeperservernioservercnxnfactoryrunnioservercnxnfactoryjava javalangthreadrunthreadjava myid info nioservercxnfactorynioservercnxn closed socket connection client myid warn nioservercxnfactorynioservercnxn caught end stream exception endofstreamexception unable read additional data client sessionid xbddb likely client closed socket orgapachezookeeperservernioservercnxndoionioservercnxnjava orgapachezookeeperservernioservercnxnfactoryrunnioservercnxnfactoryjava javalangthreadrunthreadjava myid info nioservercxnfactorynioservercnxn closed socket connection client code,1
DM-626,order distinct work reliably qserv,queries order distinct buggy example results always come ordered order changes one run another code mysql select objectid object qservareaspecbox order objectid objectid rows set sec mysql select objectid object qservareaspecbox order objectid objectid rows set sec code done testdatacase data let know need load data also using case data code select distinct run field scienceccdexposure run field code returns rows qserv mysql full list distinct failures testdatacase fetchrunandfieldbyidtxt selectscienceccdexposuretxt selectscienceccdexposurebyrunfieldtxt,1
DM-627,switch using new partitioner loader,integrated tests procedure rely new loader,4
DM-630,nonpartitioned table query returns duplicated rows,running automated test noticed query nonpartitioned table returns multiple copies row one copy per chunk example code mysql select offset mjdref drift leapseconds offset offset mjdref drift rows set sec code czar log file shows correctly finds table nonchunked sends query chunk anyway code inf kvinterfaceimplzooexist key databaseslssttablesleapsecondspartitioning inf lsstleapseconds chunked inf kvinterfaceimplzooget key databaseslssttablesleapsecondspartitioningsubchunks inf lsstleapseconds subchunked inf getchunklevel returns inf using stripes substripes inf using usrlocalhomesalnikovdmbuilddistetcemptychunkstxt default empty chunks file inf emptylssttxt found loading empty chunks file err couldnt find emptylssttxt using usrlocalhomesalnikovdmbuilddistetcemptychunkstxt xfbb inf querysessionbuildchunkqueries nonsubchunked xfbb inf msg cid size xfbb inf added query urlxrootqsmasterqlsst save devshmqservsalnikovbabccaffafebffafdceebdca xfbb inf opening xrootqsmasterqlsst xfbb inf querysessionbuildchunkqueries nonsubchunked xfbb inf msg cid size xfbb inf added query urlxrootqsmasterqlsst save devshmqservsalnikovbabccaffafebffafdceebdca xfbb inf opening xrootqsmasterqlsst xfbb inf querysessionbuildchunkqueries nonsubchunked xfbb inf msg cid size xfbb inf added query urlxrootqsmasterqlsst save devshmqservsalnikovbabccaffafebffafdceebdca code looking code together daniel found python level czarapppy code dispatches query check chunklevel likely happens code look inbandqueryactionapplyconstraints method,5
DM-633,query sessions never destroyed,please see run say select count lsstobject queries query new asyncquerymanager created dispatcher sessions never destroyed,3
DM-637,complexity eups dependencies relationships package,hello currently trying use last version package one relies sconsutils order make works qserv introduce next update codebash fjammesclrlsstwnvmsrcqservpackagerdistdependenciesdb master git diff head diff git aupsdbcfg bupsdbcfg index eaeba aupsdbcfg bupsdbcfg import lsstsconsutils dependencies required mysqlclient required mysql config lsstsconsutilsconfiguration diff git aupsdbtable bupsdbtable index cdea aupsdbtable bupsdbtable setuprequiredpython setuprequiredmysqlclient setuprequiredmysql setuprequiredmysqlpython setuprequiredsconsutils code solution describe eups mysqlclient included mysql thanks fabrice,1
DM-644,update overview docs clarify roles measmultifit shapelet packages,review quote obvious responsibility split measextensionsmultishapelet shapelet measmultifit shapelet could use overviewdox file quote measextensionsmultishapelet way well wait thats done document relationship measmultifit shapelet,2
DM-645,measbase plugin samplingbased galaxy fitter,addition cmodel plugin galaxy photometry create plugin samplingbased galaxy fitting using optimizer starting point existing adaptiveimportancesampler class work major blocker fact sourcetablesourcerecord dont currently provide way save multiple samples per object issue may get worked falls official sprint something want time,8
DM-646,implement distinct aggregate qserv,looks like distinct aggregate supported yet qserv daniel told relatively straightforward add adding ticket forget,2
DM-647,support samples manytoone outputs sourcerecord,need able save multiple samples parameter vector possibly weight sourcerecord number samples possibly differing sourcerecord sourcerecord ill also want save mixture distributions also easily represented sequenceoftuples values associated record since dont want hardcode outputs particular plugin sourcerecord ive done modelfitrecord class measmultifit like remove think means want general way allowing algorithms define manytoone tables associated source algorithms likely want save samples plugin may one likely general manytoone feature could used algorithms save diagnostics configured worried another case afwtable may intruding feature best left true rdbms dont like idea tying rdbms directly source measurement framework either open ideas anyone one also worth pointing blocking important time science work like get moving even becomes real priority lsst still like get design feedback,20
DM-648,add support running unit tests scons,add code scons runs unit tests qserv,5
DM-649,framework documenting run qserv,need permanent location howtorunqserv currently keep code repo need decide format need expose qserv tracconfluence pages,3
DM-650,migrate database trac pages confluence,need migrate qserv trac pages confluence,10
DM-653,run baseline htcondor classads scenarios,run initial htcondor classads scenarios verify implementation utilizing rank place jobs near data operating anticipated main test baseline scenarios verify job ccd calibrations advertised particular slotnode consistency executed within location appropriate rank expression occur even open slots always available ccds slots,4
DM-654,run single slow worker htcondor classads scenario,run study single slow worker htcondor classads scenario scenario perturbation baseline htcondor classads scenario baseline jobs given ccd consistently pinned slotnode advertises presence associated data filescalibration files ccd baseline run may proceed example jobs ccds repeating executing within htcondor slot node even spare processing slots readily available baseline observed quite stable pool empty time wave jobs submitted single slow worker scenario cause one jobs chosen ccd stall mocking slow file transfer lengthy computation algorithm etc pool empty submission time wave jobs seek observe rank places jobs scenario work assign rank especially spare slots optimal way minimize file transfers,4
DM-655,unknown column derails qserv,running query references invalid column hangs qserv looks like query never squashed example run query code select distinct run field scienceccdexposure run field code data set corresponding log xrootd code foremanunknown column run field list unable execute query create table rdeaaabadecfdabc select runfield lsstscienceccdexposure qst run field error piece complete size foremantimingqfcqueryexecfinish foremanbroken qfcqueryexecunknown column run field list unable execute query create table rdeaaabadecfdabc select runfield sstscienceccdexposure qst run field queryexec queryfragment create table rdeaaabadecfdabc select runfield lsstscienceccdexposure qst run field foremanfail queryexec phase qfc unknown column run field list unable execute query create table rdeaaabadecfdabc select runfield lsstscienceccdexposure qst run field queryexec queryfragment create table rdeaaabadecfdabc select runfield lsstscienceccdexposure qst run field foremanfinishfailxfc qfcccddeaba dump usrlocalhomebeclaqservqservbuilddistxrootdrunresultfcccddeab hashfcccddeaba foremanfinished task task msg session chunk dblsst entry timefri may frag qselect runfield lsstscienceccdexposure qst run field rtrdeaaabadecfdabc scanschedchunkdisk remove select runfield lsstscienceccdexposure qst run field blendschedcompleted select runfield lsstscienceccdexposure qst run field scanschedcompleted select runfield lsstscienceccdexposure qst run field scanschedgetnexttasks scanschedchunkdisk busyness scanschedgetnexttasks blendschedblend trying sched groupschedgetnexttasks groupschedgetnexttasks cmsfinder waiting cms path usrlocalhomebeclaqservqservbuilddisttmpworkerolbolbdadmin code log czar code inf still flight code,4
DM-658,database name used integration tests use dedicated database lsst,currently automated tests use database lsst ahead delete database without warning far ideal unique database name something like qservautotestuniqueid,9
DM-661,parser inverted order limit order,code select run lsstscienceccdexposure order field limit code works mysql fails qserv error proxy error executing query using qserv code select run lsstscienceccdexposure limit order field code works qserv fails mysql limit order,1
DM-664,range value message running qservtestdata loaderpy,fabrice getting range value run qservtestdata seeing usrlocalhomebeclaqservqservbuilddistlibpythonlsstqservadmincommonspy info stderr usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column calibdetected row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column calibpsfcandidate row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column calibpsfused row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagsnegative row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagsbadcentroid row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column centroidsdssflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixeledge row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelinterpolatedany row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelinterpolatedcenter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelsaturatedany row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelsaturatedcenter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelcrany row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelcrcenter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column centroidgaussianflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column centroidnaiveflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column shapesdssflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column shapesdsscentroidflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column shapesdssflagsunweightedbad row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column shapesdssflagsunweighted row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column shapesdssflagsshift row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column shapesdssflagsmaxiter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxpsfflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxpsfflagspsffactor row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxpsfflagsbadcorr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxnaiveflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxgaussianflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxgaussianflagspsffactor row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxgaussianflagsbadcorr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column fluxsincflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletpsfflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletpsfflagsmaxiter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletpsfflagstinystep row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletpsfflagsconstraintr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletpsfflagsconstraintq row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevfluxflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagspsffactor row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagsbadcorr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagsmaxiter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagstinystep row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagsconstraintr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagsconstraintq row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletdevflagslargearea row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpfluxflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagspsffactor row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagsbadcorr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagsmaxiter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagstinystep row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagsconstraintr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagsconstraintq row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletexpflagslargearea row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletcombofluxflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletcomboflagspsffactor row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column multishapeletcomboflagsbadcorr row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column calibdetected row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column calibpsfcandidate row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column calibpsfused row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagsnegative row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagsbadcentroid row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column centroidsdssflags row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixeledge row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelinterpolatedany row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelinterpolatedcenter row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelsaturatedany row selfcursorexecutestmt usrlocalhomebeclaqservqservbuilddistbinloaderpy warning range value column flagspixelsaturatedcenter row selfcursorexecutestmt,2
DM-666,partition package detect eupsrelated boost,partition package doesnt detect eupsrelated boost fixed using sconsutils handmade procedure codebash fjammeslsstdev lsstsw export ldlibrarypathlsstswanacondalibldlibrarypath fjammeslsstdev lsstsw setup boost fjammeslsstdev lsstsw rebuild partition partition sec boost sec python sec scons sec build python mastergcbfabb already installed scons already installed boost already installed partition mastergfefcfdc error sec error building product partition exit code log lssthomefjammessrclsstswbuildpartitionbuildlog last lines scons reading sconscript files checking library boostsystemmt checking library boostsystem checking library boostthreadmt checking library boostthread checking library boostfilesystemmt checking library boostfilesystem checking library boostprogramoptionsmt checking library boostprogramoptions missing required boost library build completed code,3
DM-674,fix handling nested control objects,work hsc side revealed problems nested control objects wrapped config objects pull request changes along writing unit test changes part trac ticket ill close duplicate,2
DM-675,citizen methods private accessible friend interface,citizen interface useful pollutes derived classes methods attributes cause confusion later ive got concrete example confusion perry spent days tracking citizens getid mistaken sourcerecordgetid think everything citizen provides hidden accessible friend interface code afwimageimagefloat image dafbasecitizenaccessgetidimage code also make effort ensure aspects citizens design dont affect derived classes perhaps prefixing name could seen derived classes citizen prefix see,4
DM-676,implement htcondor dynamic classad solution slot based values,htcondor team updating howto managing slot based classadsdynamic classads set cron startd process currently technique dynamic slot based values iinefficient negotiation perspective want update optimal approach htcondor team plans provide,2
DM-677,develop monitoring identifying data processed nodein slot,understand effectiveness mapping jobs data vital monitorrecord data processed given node within given slot node issue examine htcondor monitoring standards like startdhistory well custom implementation blackboard type records via job update hooks executed execute node along lines owl,4
DM-678,run htcondor classads scenarios heterogeneous data cache,initial series tests htcondor classads work jobs individual ccds single file representing data dependency job issue consider management multiple types data dependencies may cached jobs calibrations templates catalogs sourcesobjects etc,4
DM-680,study order support,dont proper implementation order actually support order properly really manage column names would need inmemory list columns table question general case requires order column may exist select list case must add select list apply easiest solution allow order sort key column exists explicitly select list,4
DM-681,parser ignores syntax limit,parser stops limit condition believing complete select statement ignores whatever afterwardsto fix would need alter parser make sure isnt garbage afterwards make sure thing acceptable afterwards semicolon comment right thing probably add grammar rule easiest thing check see entire string consumed giveortake semicolon would disallow comments,4
DM-684,estimate expected counts unassociated sources,need idea many sourcesforcedsourcediasources associated object deal database rough estimate per,2
DM-685,finetune logging messages,finetune log messages qserv messages printed error level etc,5
DM-689,scons configure check mysql isnt runing,mysqld cant configured running configuration step,1
DM-690,minor possible enhancements install procedure,usefull enhancements add swigged target build alias run scons install see swigged target rebuilded install time possibles enhancements manage default constpy server configuration file statepy save state print sdtout,7
DM-693,create tutorial use eups,create beginners guide use eups developer guide describe capabilities basic usage everyday user developer activities provide pointers eups reference manual advanced usage,10
DM-699,rename git repository qservdata qservtestdata,eups package name related git repos renaming git repos would lead understandable name please note qservtestdata may also cloned qservdata qservdata removed new repos also distributed lsstsw tool,1
DM-702,buildbot needs save manifest file failed build later user debug,manifest file created build instance transient removed soon next build commences due volatility important save manifest wellknown location developer responsible debug repair easily setup failing environment location manifest file provided developers failure notification,4
DM-703,use hipchat buildbot failure notifications explored,recommended use hipchat rather email notifying users buildbot build failure purpose twofold get immediate attention developers help change culture towards using hipchat issue explore feasibility using hipchat notifications,1
DM-704,better review notification emails,russell writes quote think system getting code reviewed using jira needs improvements seems people dont always know assigned review ticket also even know assigned review ticket find hard find jira concretely would like see improvements much clearer notification one assigned reviewer presently email quite generic easy miss fact find jira notifications rather hard read always easy see changed thus care signal noise ratio poor default user see issues assigned reviewer log jira way reconfigure dashboard like know really default one way fix course reassig ticket putting review good reasons avoid russell quote added quote fact dont know ticket passed review unless scroll way bottom comment comment associated change status long dont scroll way may know assigned review trac important information top email quote,2
DM-705,css keys finegrain consider merging together design,ive seen lot sentiment serge daniel try combine keys css current design one key tablechunk leading tens thousands keys production smallgrain keys like nstripes nsubstripes overlap partitioning stored separate key issue capture discussion decisions implementation compact version,10
DM-706,cleanup extra file names docstring,reported serge email using doxygen document source mark comment block code file blah blah code case doxygen assumes want comment block tied file appears seem lots file filename statements place extra thing remember change renaming files reason way missing,1
DM-707,cleanup exception code css,reported serge cssexceptionh youve got code class cssruntimeexception public stdruntimeerror class cssexceptionxxxx public cssruntimeexception code inconsistent shouldnt cssruntimeexceptionxxx maybe even cssruntimeerror lengthy violates lsst naming conventions doesnt match kvinterface docs still talk cssexception class exist consider changing something like code class csserror public stdruntimeerror class keyerror public csserror class nosuchtable public keyerror class nosuchdb public keyerror class autherror public csserror class connerror public csserror code succinctly throw catch cssnosuchtable cssautherror etc,2
DM-708,inp cloudcomputing platform openstack,ccinp offer computing resources via openstack platform allow boot virtual machines multiples linux distribution could powerfull tool continuous integration testing virtual machines easilly available inp users ssh account ccageinpfr required,15
DM-709,prepare fedora openstack image allow easily build test qserv,qserv packaging procedure requires often rebuild qserv relaunch integration tests inp openstack platform offer next virtual machines codebash fjammesccage nova flavorlist code name memorymb disk ephemeral swap vcpus rxtxfactor ispublic mtiny true ccwindowssmall true ccwindowsxlarge true msmall true mmedium true mlarge true mxlarge true cclsstmedium false cclsstlarge false cclsstxlarge false cclsstxlarge would allow quick buildtest new qserv release,5
DM-710,reduce comment client configuration file,client configuration file lsstqservconf used integration test procedure next improvments required use templates client config file retrieve templated values mother config file,1
DM-720,upgrade various external packages,note lsst hsc versions external packages slightly sync propose uprevving lsst packages match hsc tested versions quote cfitsio hsc cfitsio sims winter current doxygen sims winter current doxygen hsc eigen winter current eigen hsc fftw winter current fftw hsc gsl winter current gsl hsc minuit winter current minuit hsc mysqlclient winter current mysqlclient hsc pyfits sims winter current pyfits hsc scons sims winter current scons hsc sqlite winter current sqlite hsc wcslib wcslib winter current xpa winter current xpa hsc quote,20
DM-736,rewrite secondary index system merge empty chunks functionality,wed like rewrite indexing system doesnt depend narrow innodb table wed also like fold emptychunks functionality secondary index dircolumnchunkid subchunkid emptychunks haschunk chunkid bool danielw dirt simple implementation create portion secondary index,30
DM-737,rendering node tree produce properly parenthesized output,appears rendering tree nodes doesnt always result correct generation parentheses consider following tree panel orterm boolfactor nullpredicate valueexpr valuefactor columnrefrefobjectid boolfactor comppredicate valueexpr valuefactor columnrefflags token valueexpr valuefactor const panel corresponds sql refobjectid null flags one prepends via whereclauseprependandterm whereclause obtained parsing foobar baz renders result using querytemplate one obtains refobjectid null flags foobar baz equivalent refobjectid null flags foobar baz doesnt match parse tree one obtain refobjectid null flags foobar baz issue involves surveying node classes making sure render parentheses properly colorgrayone way might test parse queries containing parenthesized expressions removal parentheses changes meaning query would give render string reparse back rendering logic correct one obtain identical treescolor possibilities might explain behavior input tree somehow invalid whereclauseprependandterm creates invalid,8
DM-740,implement abstract base class approximated interpolated fields,user approximate interpolate object doesnt care object constructed make inherit common base class contains interface accessing interpolatedapproximated function making assumptions functional form new class represent scalar field defined integer bounding box methods evaluating field point creating image field could also consider giving arithmetic interoperability image dont strong candidate name ive called boundedfield hsc side would like revisited adding derived classes replace functionality currently approximate interpolate classes separate issue main work issue tweaking design hsc side getting signoff final design lsst developers actual coding minimal interface already good starting point hscside issue also includes work part associated git commits,10
DM-742,use geom eups package installing geometry,use geom eups package instead downloading geometrypy qserv configuration step,3
