issuekey,title,description,storypoint
CLOV-1140,make cloverforandroid prototype publicly available,take shipit prototype prepared michael merge latest clover version make working eclipse adt publish manual use caccloverforandroid page,5
CLOV-1141,refresh cloverforscala prototype,tasks take scala prototype change code use new clover service provider interface clov make working latest clover code base version,13
CLOV-1142,expose service provider interface clover handling new languages,create service provider interface clover allow attach new source code andor byte code instrumenters allow create pluggable architecture new programming languages scala jruby jython closure could supported rough idea new language instrumenters attached metainfservices provide callback like caninstrumentfile caninstrumentinstrumentationsource clover shall pass fileinstrumentation source instrumenter together clovers configuration open instrumentation session extension instruments calling sessionenterxyzexitxyz methods extension writes output file language instrumenter could work also abstract syntax tree groovy scala may need different way attaching new language renderers attached metainfservices move another issue,8
CLOV-1143,remove obsolete pages clover space,melanie may ask team delete following pages clover space obsolete available spaces older clover releases unnecessarily cluttering current documentation,1
CLOV-1144,support groovy files srcmainjava folder groovyeclipseplugin,problem clover fails instrumentation groovy files case sources put srcmainjava directory instead srcmaingroovy groovyeclipseplugin used steps reproduce create project groovyeclipseplugin mavencloverplugin put groovy file inside srcmainjava run build expected error noformat info info build failure info info total time info finished mon sep cdt info final memory info error failed execute goal comatlassianmavenpluginsmavencloverpluginsetup defaultcli project testproject clover failed instrument source files cworkspacesworkspacetestprojecttargetcloversrcinstrumented directory help orgapachemavenlifecyclelifecycleexecutionexception failed execute goal comatlassianmavenpluginsmavencloverpluginsetup defaultcli project testproject clover failed instrument source files cworkspacesworkspacetestprojecttargetcloversrcinstrumented directory orgapachemavenlifecycleinternalmojoexecutorexecutemojoexecutorjava orgapachemavenlifecycleinternalmojoexecutorexecutemojoexecutorjava orgapachemavenlifecycleinternalmojoexecutorexecutemojoexecutorjava orgapachemavenlifecycleinternallifecyclemodulebuilderbuildprojectlifecyclemodulebuilderjava orgapachemavenlifecycleinternallifecyclemodulebuilderbuildprojectlifecyclemodulebuilderjava orgapachemavenlifecycleinternallifecyclestartersinglethreadedbuildlifecyclestarterjava orgapachemavenlifecycleinternallifecyclestarterexecutelifecyclestarterjava orgapachemavendefaultmavendoexecutedefaultmavenjava orgapachemavendefaultmavenexecutedefaultmavenjava orgapachemavenclimavencliexecutemavenclijava orgapachemavenclimavenclidomainmavenclijava orgapachemavenclimavenclimainmavenclijava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgcodehausplexusclassworldslauncherlauncherlaunchenhancedlauncherjava orgcodehausplexusclassworldslauncherlauncherlaunchlauncherjava orgcodehausplexusclassworldslauncherlaunchermainwithexitcodelauncherjava orgcodehausplexusclassworldslauncherlaunchermainlauncherjava caused orgapachemavenpluginmojoexecutionexception clover failed instrument source files cworkspacesworkspacetestprojecttargetcloversrcinstrumented directory comatlassianmavenplugincloverinternalinstrumentationabstractinstrumenterinstrumentsourcesabstractinstrumenterjava comatlassianmavenplugincloverinternalinstrumentationabstractinstrumenterinstrumentabstractinstrumenterjava comatlassianmavenpluginclovercloverinstrumentinternalmojoexecutecloverinstrumentinternalmojojava comatlassianmavenpluginclovercloversetupmojoexecutecloversetupmojojava orgapachemavenplugindefaultbuildpluginmanagerexecutemojodefaultbuildpluginmanagerjava orgapachemavenlifecycleinternalmojoexecutorexecutemojoexecutorjava error error error information errors possible solutions please read following articles error help error source files specified usage comcenquaclovercloverinstr options params files noformat reason java compiler involved clover called filters files java extension consequence passes wrong argument cloverinstr solution add check abstractinstrumenter mavencloverplugin call cloverinstr case matching files found add support srcmainjava srctestjava directories groovy probably groovysourcescanner cloverinstrumentinternalmojo workaround put groovy files correct location srcmaingroovy theyll handled correctly clover background according groovyeclipseplugin documentation recommend putting groovy files inside java folder nice fastest setup,3
CLOV-1148,implement integration maven tycho plugin,currently cloverformaven cannot handle maven build maventychoplugin details done hack maventychoplugin intercept internal call javac compiler instrument sources fly,4
CLOV-1149,make possible see instrumented sources cloverforeclipse,cloverforeclipse clover instrumentation performed memory compilation consequence build error see original source cannot check whether problem lies clover instrumenter example cloverforidea see instrumented sources theyre stored temporary directory implemented add option get instrumented sources eclipse,1
CLOV-1150,clover instrument groovy source files groovyeclipse compiler located srcmaingroovy,building groovy project maven trying get clover code coverage reports source files java srcmainjava clover works fine however source files groovy srcmaingroovy clover instrument files cloverinstrument cloversetup everything find saying clover versions support maven groovy eclipse compiler long groovy files located srcmaingroovy see ticket another support ticket found seems cover issue however cannot access link partial output log included try come small test project upload help would appreciated,5
CLOV-1151,clover fails find coverage snapshot files ibm jre used,problem seems ibm jre implementation differs oracle jre way objecthashcode return negative value consequence file name suffix generated coverage snapshot test slice snapshot may composed characters also minus sign result file name match regular expression used searching coverage files coverage read workaround rename coverage snapshot files remove character,1
CLOV-1154,inconsistent popup menu different idea versions,idea newer showing exclude compile option sources instrumented idea working fine see popupmenuinideaspng screenshot suspicion idea somehow treat instrumented file source code thus hiding option popup menu whats click jump source opens explorer window instead opening source file idea see also metainfpluginxml comcenquacloverideacloverplugininitcomponent comintellijopenapiactionsystemideactions nonnls string groupcompilererrorviewpopup compilererrorviewpopupmenu comintellijcompilerimpcompilererrortreeviewaddextrapopupmenuactions,2
CLOV-1155,simple installer cloverforidea,someone downloads cloverforidea wwwatlassiancom gets cloverideaxxxjar file next course open idea select settings plugins install disk user might know especially taking account install disk available older idea versions new feature provide simple installer cloverforidea user doubleclicks jar gui installer starts class defined manifestmf asks location idea installation simple check whether selected folder contains configplugins directory copy jar given location show also message installed idea gui business value makes clover evaluation easier,2
CLOV-1156,refresh cloveratlassiancom,page updated last years reactivate bamboo builds related site live data add link page main clover product page,1
CLOV-1157,run clover project clover,cloverforeclipse project clover disabled run clover run optimized buttons still active makes sense buttons grayedout,1
CLOV-1158,test run explorer show test contribution optimized run,execute optimized test runs test run explorer snow show test contribution data,1
CLOV-1159,create small legend top risks quick wins cloud report,currently user know font size colour means reads documentation add small legend box least singleline description two reports affects html report well eclipseidea views,1
CLOV-1160,change default sort order coverage report packagesclassesmethods,coverage report show least covered packagesclassesmethods first table start highest coverage starting top developer interested code already covered tested white spots add possibility sort column affected htmlide,2
CLOV-1161,add dropdown two options coverage,add dropdown listbox show cumulative coverage show coverage last run options added eclipse idea note span option already available window preferences clover either timebased span set seconds means load everything background reason coverage cumulative customer pointed coverage data successive incremental changesavecompiletest cycles lie show coverage thats longer thats aggregate coverage data since last full rebuild hopefully better way showing future meantime scrubbing coverage project rerunning tests show coverage tests run,2
CLOV-1162,generate cumulative statement complexity metric need methodcontext filtering,method context maxcomplexity maxstatements attributes allow reduce scope context filter methods metrics lower defined level default maxcomplexitymaxstatements intmaxvalue methods taken account example codexml methodcontext nametrivial regexp maxstatements code however customer reported problem excludes methods containing inline classes instance codejava getlistener method one statement return object use methodcontext nametrivial regexp maxstatements whole code block filteredout including actionperformed method actionlistener getlistener return new actionlistener public void actionperformedactionevent systemoutprintlnstatement systemoutprintlnstatement code case actionlistener inner class metrics fact context filters cumulative whenever code pattern matched whole block excluded whole getlistener method filteredout including inner class solution cannot change existing metrics without breaking backward compatibility cannot change way blocks excluded would make sense create new metrics called cumulativecomplexity cumulativestatements would work follows every interface class enum method find inner classes interfaces enums methods checked matching occupied code regions database level metric calculation preferred instrumentation code parser calculate cumulativecomplexity cumulativestatements adding cumulative value inner objects current entity complexitystatements value add maxcumulativecomplexity maxcumulativestatments ant cloversetupcloverinstr maven cloversetup cloverinstr goals html reports would probably remain unchanged greyout yes make code flexible order make ready support code constructs like default methods java interfaces scalas functions inside functions etc,8
CLOV-1165,fix abstractantlogger,abstractantlogger class logs message ant task null noformat protected void antlogproject proj task task string amsg int antloglevel task null projlogtask amsg antloglevel noformat consequence log availalbe case code called outside ant problem found opensource gradle clover plugin,1
CLOV-1166,clover work groovy,problem clover instrumentation fails groovy stack trace like noformat build failed cworksupportclvgroovyjarjarasmtutorialbuildxml javalangincompatibleclasschangeerror comatlassiancloverinstrgroovybytecoderecordergetterbytecodeinstructionvisitrecordergetterbytecodeinstructionjava orgcodehausgroovyclassgenasmclassgeneratorvisitbytecodesequenceasmclassgeneratorjava orgcodehausgroovyclassgenbytecodesequencevisitbytecodesequencejava orgcodehausgroovyclassgenasmstatementwriterwriteblockstatementstatementwriterjava orgcodehausgroovyclassgenasmoptimizingstatementwriterwriteblockstatementoptimizingstatementwriterjava orgcodehausgroovyclassgenasmclassgeneratorvisitblockstatementasmclassgeneratorjava orgcodehausgroovyaststmtblockstatementvisitblockstatementjava orgcodehausgroovyastclasscodevisitorsupportvisitclasscodecontainerclasscodevisitorsupportjava orgcodehausgroovyastclasscodevisitorsupportvisitconstructorormethodclasscodevisitorsupportjava orgcodehausgroovyclassgenasmclassgeneratorvisitstdmethodasmclassgeneratorjava orgcodehausgroovyclassgenasmclassgeneratorvisitconstructorormethodasmclassgeneratorjava orgcodehausgroovyastclasscodevisitorsupportvisitmethodclasscodevisitorsupportjava orgcodehausgroovyclassgenasmclassgeneratorvisitmethodasmclassgeneratorjava orgcodehausgroovyastclassnodevisitcontentsclassnodejava orgcodehausgroovyastclasscodevisitorsupportvisitclassclasscodevisitorsupportjava orgcodehausgroovyclassgenasmclassgeneratorvisitclassasmclassgeneratorjava orgcodehausgroovycontrolcompilationunitcallcompilationunitjava orgcodehausgroovycontrolcompilationunitapplytoprimaryclassnodescompilationunitjava orgcodehausgroovycontrolcompilationunitdophaseoperationcompilationunitjava orgcodehausgroovycontrolcompilationunitprocessphaseoperationscompilationunitjava orgcodehausgroovycontrolcompilationunitcompilecompilationunitjava orgcodehausgroovycontrolcompilationunitcompilecompilationunitjava orgcodehausgroovytoolsfilesystemcompilercompilefilesystemcompilerjava orgcodehausgroovytoolsfilesystemcompilerdocompilationfilesystemcompilerjava orgcodehausgroovyantgroovycruncompilergroovycjava orgcodehausgroovyantgroovyccompilegroovycjava orgcodehausgroovyantgroovycexecutegroovycjava noformat reason recordergetterbytecodeinstruction extends orgcodehausgroovyclassgenbytecodeinstruction implements following method public void visitgroovyjarjarasmasmmethodvisitor methodvisitor groovy methodvisitor interface groovy methodvisitor class although recordergetterbytecodeinstruction compiles correctly groovy versions fails runtime bytecode verification becase visit method gets different bytecode signature solution compile recordergetterbytecodeinstruction two different groovy versions load proper version using reflections runtime,2
CLOV-1167,grails clover plugin intercept testc compiler,grails introduced new compiler building unit tests testunit directory testc task orgcodehausgroovygrailstestcompilergrailstestcompiler build log looks like noformat compiling source files testc testunitclovertestunittestsgroovy compiling source files groovyc testintegrationintegrationservicetestsgroovy noformat clover intercept compiler call supports groovyc grailsc grailscompiler consequence unit tests instrumented included coverage,1
CLOV-1170,cloveroptimizermojo support full includeexclude syntax,problem cloveroptimizermojo support full includeexclude syntax handled mavensurefireplugin two cases handled right multiple paths separated comma noformat includetestjava testjavainclude noformat regular expression instead antstyle pattern noformat includeregextestclassinclude noformat see workaround use separate entries like noformat includetestjavainclude includetestjavainclude noformat available user try replace regexp set antstyle patterns implementation cloveroptimizermojo relies antstyle patterns underneath cloveroptimizermojocreatefileset method noformat private fileset createfilesetproject antproject final file directory list includes list excludes fileset testfileset new fileset testfilesetappendincludesstring includestoarraynew stringincludessize noformat fix split every element includesexcludes arrays using comma delimiter pass expanded arrays appendincludes fix find elements includesexcludes arrays regexp keyword run file search directory using filename matcher regexp create includeexclude every file matched,1
CLOV-1173,add maxcomplexity maxstatements cloverformaven,ant extra maxcomplexity maxstatements attributes available supported maven plugin example codexml methodcontext namesimplemethod regexp public getsetisaz maxstatements code maven name regexp attributes codexml configuration methodcontexts vvvvv name vvvvvv regexp simplemethod public getsetisazsimplemethod methodcontexts configuration code possible solution create methodcontextsext would accept entries like codexml methodcontextsext methodcontext namesimplemethodname regexp public getsetisazregexp maxcomplexitymaxcomplexity maxstatementsmaxstatements clov maxcumulativecomplexitymaxcumulativecomplexity maxcumulativestatmentsmaxcumulativestatments methodcontext methodcontextsext code alternatively extend parsing existing methodcontexts tag whenever finds methodcontext entry treat name new context structure sample see also clov,2
CLOV-1175,make html report consistent number classes,see attached screenshot html report list interfaces,2
CLOV-1176,cloverlog use default test detection testsources defined,steps reproduce add following target cloverantxyztutorialbuildcompletedxml codexml target namecloverlog cloverlog codetypeapplication cloverlog codetypetest cloverlog codetypeall target code run noformat ant buildcompletedxml dtesttargettestrun cloverall noformat produce output like noformat cloverlog cloverlog report code application cloverlog coverage cloverlog methods cloverlog statements cloverlog branches cloverlog total cloverlog report code test cloverlog coverage cloverlog methods cloverlog statements cloverlog branches cloverlog total cloverlog report code cloverlog coverage cloverlog methods cloverlog statements cloverlog branches cloverlog total noformat result classes qualified application compare xml html reports test application classes distinguished normal behaviour cloverlog requires testsources tag defined instance codexml cloverlog codetypetest testsources dirsrc includestest cloverlog code works fine improvement try use default test detection algorithm order find test classes would work way cloversetup task testsources tag defined,3
CLOV-1177,errors errorlog toggling projects dashboard view active,toggle cloverized projects dashboard visible message unexpected uri dashboard view cusersmarekworkspaceeclipsemoneybagscloverreportdashboardeclipsehtml noformat javaneturisyntaxexception illegal character opaque part index cusersmarekworkspaceeclipsemoneybagscloverreportdashboardeclipsehtml javaneturiparserfailunknown source javaneturiparsercheckcharsunknown source javaneturiparserparseunknown source javaneturiinitunknown source comcenquaclovereclipseviewsdashboarddashboardlocationlistenerchangingdashboardlocationlistenerjava noformat right click closed project cloverized dashboard view visible message error creating dashboard noformat javalangnullpointerexception comcenquaclovereclipseviewsdashboarddashboardgeneratorexecutedashboardgeneratorjava comcenquaclovereclipseviewsdashboarddashboardviewgeneratereportdashboardviewjava comcenquaclovereclipseviewsdashboarddashboardviewprojectselecteddashboardviewjava comcenquaclovereclipseviewsdashboarddashboardviewselectionchangeddashboardviewjava orgeclipseuiinternalabstractselectionservicefirepostselectionabstractselectionservicejava orgeclipseuiinternalabstractselectionserviceselectionchangedabstractselectionservicejava noformat cloverized project selected package explorer dashboard view opened close selected project message problem generating dashboard report noformat javalangnullpointerexception comcenquaclovereclipseviewsdashboarddashboardviewensurereportfoldercreateddashboardviewjava comcenquaclovereclipseviewsdashboarddashboardviewgeneratereportdashboardviewjava comcenquaclovereclipseviewsdashboarddashboardviewrundashboardviewjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava noformat,1
CLOV-1178,fix ruler coloring include coverage passed enabled,eclipse java editor left ruler showing coverage colours greenyellowblue rules shows yellow coverage include passed option enabled yellow colour case note source code highlighted correctly metrics fine see screenshot,1
CLOV-1179,highlight whole method body method covered,given method executed html report shows red highlighting method header bug code velocity templates written way highlight whole method body red way eclipseintellij see screenshot,5
CLOV-1181,multiple test cases test run explorer idea,quickly click run button order execute multiple sets unit tests parallel idea runs parallel consequence weve got duplicated test cases list see attached screenshot affects supported idea versions test cases last test run,2
CLOV-1182,multiple test cases test runs view eclipse,unit tests executed several times since last build test run view shows multiple test results bug actually could improved showing last results see screenshot affects supported eclipse versions,3
CLOV-1183,cloud report idea shows interfaces,cloud report idea inconsistent cloud report eclipse shows interfaces actually executable code shows also annotations fix dont list objects interfaces classes statements cloud report note simple check isinterface sufficient interfaces java default methods code,2
CLOV-1184,check button work project opened idea,install latest clover plugin version idea click settings ide settings clover auto update check button project opened popup shown latest version already installed project opened youre ideas welcome page popup shown see attached images problem occurs idea,1
CLOV-1185,test optimization broken idea,jetbrains changed sth idea regarding unit test run configuration consequence clover see thus optimize unit tests problem occur idea present idea probably also see attached images,2
CLOV-1186,idea javasourcetransformingcompiler functionality removed,since build clover cannot work idea eap external build functionality introduced javasourcetransformingcompiler longer supported see issue,5
CLOV-1187,dont spam console println anytime clover grails plugin installed,looking eventsgroovy hooks plugin several println statements execute contexts testing cloveron specified specifically set classpath compile startend hooks happen everytime grails command run bad practice plugin println statements changed use grailsconsole available automatically println foo grailsconsolelog foo grailsconsoleupdatestatus foo secondly probably wrapped helper prints clover enabled def logstuffmsg configon grailsconsolelog msg,1
CLOV-1188,aggregate coverage current author commit regex,love cij use git find making lot commits want see test coverage aggregated jira ticket ive put commit log example lets say working project days might make commits throughout development like keep running track test coverage code bounded commit regex words like use something like git blame married coverage give feedback like hey zim feature youre working coverage awesomeer still would something like class coverage pane using lines ive changed could window shows classes ive changed summary coverage lines ive changed bounded jira ticket commit logs would crazy something lightning fast dvcs like git mercurialbut totally drunk git cool aid,13
CLOV-1190,testsources tag cloversetup passed groovyc,subject consequence defaulttestdetector always used groovy code fix build proper testdetector instance groovycsupport next serialized instrumentationconfig instrumentationser file next grover deserialize pass instrumentingcodevisitor,2
CLOV-1192,create classinfo objects anonymous inline classes,implementation clov ive found anonymous inline classes classinfo object crated instead methods inline class added enclosing class instance following code codejava public class aggregatedmetrics inner class case method inline anonymous class statements sum direct methods statements aggregatedstatements sum direct methods aggregated statements class method statements aggregatedstatements methods statements inline class aggregated statements iterator methodthree int inline class statements aggregatedstatements sum methods return new instrumentationsessionimpltestsample statements aggregatedstatements public boolean hasnext return false statements aggregatedstatements public object next return null statements aggregatedstatements public void remove statements aggregatedstatements void methodfour int code stored clover database way codexml class nameaggregatedmetricsc qualifiednameaggregatedmetricsc metrics statements aggregatedstatements method namehasnext boolean metrics statements aggregatedstatements method method namenext object metrics statements aggregatedstatements method method nameremove void metrics statements aggregatedstatements method method namemethodthree iterator metrics statements aggregatedstatements method method namemethodfour void metrics statements aggregatedstatements method class code means reports aggregatedmetricsc class presented methods actually bug design decision present anonymous classes report possible improvement create classinfo objects anonymous classes add option reporting whether show anonymous classes like instrumentationsessionimpltestsample,5
CLOV-1193,developer dont need run clover jdk anymore,idea sun java end public updates oct end premier support feb end extended support feb see ibm java longer generally available since dec end servcie eos expire september see according various sources popular java java java fraction market right although report shows java version web browser production environment may different especially regarding ibm java benefits dropping support java would ease clover development lot could directly use java generics code replace raw collections list map set etc typed collections listfoo etc code get rid retrotranslator faster build opens door introduce genericbased libraries clover code example replace apache commons guava tasks update supportedplatforms page remove retrotranslator build scripts update bamboo maven configurations affects clover cloverformaven cloverforeclipse cloverforidea note cloverforgrails already need jdk scope replacing existing raw collections typed ones like list listfoo introducing foreach loops etc done gradually daily development,1
CLOV-1195,groovy compilestatic annotation causes static methods ignored clover,adding compilestatic tested groovy class results coverage static methods code class myclass string sayhello hello full coverage shown clover static string sayhelloagain hello full coverage shown clover class annotation compilestatic class myclass string sayhello hello full coverage shown clover static string sayhelloagain hello coverage shown clover code anyone confirm thanks,8
CLOV-1196,add testsources parameter cloverclover mojo,ant cloverreport task optional nested sourcepath parameter user specify ant path clover use looking source files thanks possible generate report using sources different location different machine instance option missing maven cloverclover mojo workaround used create custom report descriptor described convenient actually fix add sourcepath parameter cloverclover mojo,1
CLOV-1197,perform migration clmvn clmvnone studiopluginsatlassiancom,site studiopluginsatlassiancom deprecated new projects shall migrated bitbucketorg eventually ecosystematlassiannet deadline final deadline recommended finish scope migrate svn repositories mercurial bitbucket migrate bamboo builds necessary note clmvnone builds configured new bamboo location need migrate wiki pages code reviews practically empty migrate jira issues feasible set component maven plugin maven plugin respectively alternatively create new issue trackers bitbucket ecosystem copy issues set projects readonly message issue tracking shall done jac clov project update build scripts maven ant handle new repository type tagging new way deployment binaries optional update also beac builds,3
CLOV-1202,compile mavencloverplugin using jdk,currently two executions mavencompilerplugin one sourcetarget srcmain one sourcetarget srctest use sourcetarget whole module,1
CLOV-1203,update supportedplatforms page,set jrejdk later add footnote support jdk ended,1
CLOV-1204,remove retrotranslator,remove retrotranslator stuff jar files several extlib locations buildxml upgradexml files boxes eclipse idea etcrights license files,1
CLOV-1205,clmvnone new property mavencloverinstrumentationlevel,moved set method used conjunction test optimization default level statement performant enough valid values statement method,1
CLOV-1206,clmvnone use includes instead nested include allow one pattern merging,moved maven plugin would better change following code clovermerge goal noformat antcloverdbset dirmultiprojectbasedir antinclude namemavenclovermergedatabases antcloverdbset noformat noformat antcloverdbset dirmultiprojectbasedir includesmavenclovermergedatabases noformat,1
CLOV-1207,clmvnone integrate distributed coverage,moved integrate distributed coverage clovermavenplugin,3
CLOV-1208,show warning new update scope current license,case user valid license key certain endofmaintenance date new clover version released release date later maintenance end idea eclipse gives user ability upgrade upgrading user cannot use clover anymore improvement check endofmaintenance date current license key release date upgrade want download put additional warning upgrade dialog box,1
CLOV-1209,auto update version check reports new version version strings identical,file settings ide settings clover auto update press check window pops saying new version available would like upgrade,3
CLOV-1227,add profiles element cloversetup cloverinstr,enhance ant tasks adding new subtypes attributes codexml cloversetup cloverinstr profiles antcloverprofiles listantcloverprofile profile namedefault coveragerecorder copied cloverprofile instrumentationprofileconfig profile profiles possible handle default right profiles cloversetup code coveragerecorder fixed default value fixedsize coverage recorder requiring presence cloverdb read size growable like android need cloverdb shared grails app dynamic size also reusing instance recorder initstring parse ant level pass instrumentationconfig instrumenter,2
CLOV-1228,document profiles element cac,write documentation,1
CLOV-1230,embed clover profile array instrumented classes,enhance existing instrumentation embed array cloverprofile instrumented sourcesclasses pass array clovergetrecorder java source based instrumentation recorderinstremitter clovergetrecorder add static field clr class cloverprofile type groovy byte code instrumentation instantiate new cloverprofile new cloverprofile array getrecorder call,5
CLOV-1231,use growablebitset pertestrecorderone,pertestrecorderone wrap coverage coverageshortcut helper class set method index bounds shall resize coverage bitset coverageshortcut array refactor pertestrecorderany none one many toplevel classes refactor threadvisibilitystrategy toplevel class write unit tests threadvisibilitystrategysinglethreaded threadvisibilitystrategysynchronized threadvisibilitystrategyvolatile,3
CLOV-1232,create growablebitset class,extend cloverbitset add method shall check index size call growtoinclude make threadsafe check antlrcollectionsimplbitsetgrowtoinclude implemented,2
CLOV-1235,dynamically select coverage recorder based cloverprofile,clovergetrecorder read cloverprofile system property securityexcetion null fallback default list profiles empty given profile name found fallback fixed coverage recorder read coveragerecorder value instantiate proper recorder type fetch cache using one recorderkey initstring dbversion cfgbits recorderkey initstring add debug log messages actions taken prepare necessary tests java groovy assert log messages,2
CLOV-1236,add cloverenabled system property,set false disable recording coverage data runtime,1
CLOV-1237,developer like deploy cloverjar app server,embed cloverruntimejar created jarwarear problem instrumenting code clover enough user manually add cloverjar runtime classpath otherwise gets classnotfoundexception comcenquaclovercoveragerecorder error views answersatlassiancom problem list solution create possiblity automatically manually embed cloverruntimejar produced jarwarear artifacts tasks restructure clover modules find exact set runtime classes create cloverruntimejar artifact published maven central subset already found cloverforandroid classes distributed coverage feature see linked issue create ant task like cloverembedruntimejar targetjarmyjar allow manually put runtime classes check would possible intercept jar calls well automatically add option disable automatic integration andor specify regular expression pattern jars shall enhanced create maven goal like cloverembedruntimejar targetjar property check automatically embed clover runtime classes possibilities extract cloverruntimejar targetclasses targetclassesclover scan build reactor intercept packaging tasks like mavenearplugin mavenjarplugin mavenrarplugin mavenwarplugin mavenassemblyplugin modify maven project runtime add clovercloverruntime dependency eclipse integration already xbootclasspath run clover enough user web application example extract cloverruntimejar projects build folder packaging tools could automatically pick classes add prebuild postclean event handler make sure classes still present rebuild add option window preferences project properties idea integration put classes outproduction outtest add option file settings project settings file settings ide settings grails integration tbd,40
CLOV-1238,split clovercore cloverruntime clovercore,use class dependency analyzer check classes loaded via reflections class dependency analyzer also used strip third party libraries unused classes move runtime classes cloverruntime module rename packages comatlassiancloverruntime keep core classes comatlassianclover reason cloverforant still single cloverjar probably use fileinputstreamcloverjar dynamically extract classes form archive must able distinguish cancelled many changes referenced classes runtime still borrows classes core enhance build script publish comatlassianclovercloverruntime artefact atlassian central maven central note backward compatibility clovercore shall still contain runtime classes name change comatlassiancloverclover add dependency cloverruntime pomxml however keep programmers informed change dependency added clovercore already bundles cloverruntime update documentation cac inform new small artifact available since version done update uml clovermavenmodulestructuregraphml done test cloverforandroid original clovercore exceeds method limit dalvik image couldnt test android studio uses gradle based idea eclipse,5
CLOV-1239,create cloverembedruntime task,create ant task noformat cloverembedruntime targetfilejarwarear file noformat put clovers runtime classes targetfile unzip comcenquaclover comatlassiancloverruntime classes cloverjar archive currently classpath weve got trick find see searching cloverlicense temporary directory next put jar use ant jar task handle zip directly,3
CLOV-1240,create cloverembedruntimejar goal,create mojo noformat cloverembedruntimejar noformat read targetjar property ant task difference might use mavenassemblyplugin download cloverruntime artifact,3
CLOV-1241,maven extracts cloverruntime targetclasses targetclassesclover,automatic integration unknown plugins extract cloverruntime artifact current build folder targetclasses cloversetup targetclassesclover cloverinstrument thanks runtime classes might automatically picked packaged check mavens build property holding list classes updated add configuration option like noformat extractcloverruntimeintotargetclassestrue noformat,3
CLOV-1242,maven intercept mavenjarplugin add cloverruntime,check would possible define maven property mavenjarplugin would allow define directory list files added archive yes extract cloverruntime targetcloverruntime note shall interfere clov somehow pass mavenjarplugin,5
CLOV-1243,maven intercept mavenearplugin add cloverruntime,clov mavenearplugin,3
CLOV-1244,maven intercept mavenrarplugin add cloverruntime,clov mavenrarplugin,3
CLOV-1245,maven intercept mavenwarplugin add cloverruntime,clov mavenwarplugin,3
CLOV-1246,maven intercept mavencargoplugin add cloverruntime dependency,mavencargoplugin popular plugin running incontainer tests add dependency cloverruntime add configuration option possibility disable,5
CLOV-1247,eclipse extract cloverruntime classes build directory,extract cloverruntimejar projects build folder packaging tools could automatically pick classes add prebuild postclean event handler make sure classes still present rebuild add option window preferences project properties,5
CLOV-1248,idea extract cloverruntime classes build directories,idea integration put classes outproduction outtest add option file settings project settings file settings ide settings,5
CLOV-1249,grails extract cloverruntime build directory,usually homegrailsxyzprojectsprojectnameclasses,8
CLOV-1250,prepare integration tests growablecoveragerecorder,integration tests like growablecoveragerecorder large code base growablecoveragerecorder different strategies pertestrecorderone many none threadvisibilitystrategysinglethreaded volatile synchronized especially check ifhow pertest code coverage affected multithreaded tests multithreaded application growablecoveragerecorder distributedcoverage,5
CLOV-1251,prepare integration tests sharedcoveragerecorder,integration tests like partial global pertest coverage sharedcoveragerecorder single instrumentationsession many classes sharedcoveragerecorder multiple instrumentationsessions classes sessions running together sharedcoveragerecorder multiple clover databases different initstrings sharedcoveragerecorder class compiled multiple times different versions running coverage measurement,5
CLOV-1253,pertest recording strategies work multithreaded applications,introduction weve got five pertest recording strategies diffing cloverpertestcoveragediff null cloverpertestcoverageoff singlethreaded cloverpertestcoverageempty cloverpertestcoveragethreadingempty default policy synchronized cloverpertestcoverageempty cloverpertestcoveragethreadingsynchronized volatile cloverpertestcoverageempty cloverpertestcoveragethreadingvolatile current status singlethreaded work multithreaded apps course designed single thread least correct value coverage test case current thread expected number hit counts noformat hitscurrent test hitscurent test concurrent tests noformat currently actualhits hitscurrent test due fact cloverbitsetsetn threadsafe volatile strategy similar problem cloverbitsetsetn thread safe startingending test slices works fine synchronized correct weve got cloverbitsetsetn wrapped synchronized block startingending test slices works fine diffing needs tests possible fix cloverbitset could two variants compact store hits bit mask long array setn threadsafe used report generation consumes less memory exploded store hits boolean array setn arrn true would threadsafe used runtime recording consumes memory hand usually dont tests running parallel number parallel tests number processor cores available,5
CLOV-1254,add ant dependendency comcenquacloverclover maven artifact,problem occurs gradle framework developer declares dependency clover artefact tries instrument project clover fails notveryinformative error noformat cloversetup detected groovyc compiler orgcodehausgroovyantgroovyc groovyc compiling source file groovyc error cloverforgroovy encountered error loading config noformat debug logging reveals information noformat groovyc error cloverforgroovy encountered error loading config cloverforgroovy encountered error loading config orgapachetoolsantbuildexception groovyc javalangnoclassdeffounderror orgapachetoolsantbuildexception groovyc javalangclassgetdeclaredfieldsnative method groovyc javalangclassprivategetdeclaredfieldsunknown source groovyc comatlassiancloverinstrjavainstrumentationconfigloadfromstreaminstrumentationconfigjava groovyc comatlassiancloverinstrgroovygrovernewconfigfromresourcegroverjava groovyc comatlassiancloverinstrgroovygroverinitgroverjava noformat reason normally code called ant antjar provided gradle available default workaround add antjar dependency project build file,4
