issuekey,title,description,storypoint
TISTUD-1137,console high water mark must greater low water mark,found log file code entry orgeclipseuiconsole message exception occurred console notification stack javalangillegalargumentexception high water mark must greater low water mark orgeclipseuiconsoleioconsolesetwatermarksioconsolejava orgeclipsedebuginternaluiviewsconsoleprocessconsoleinitprocessconsolejava orgeclipseuiconsoleabstractconsoleinitializeabstractconsolejava orgeclipseuiconsoleabstractconsolelifecycleconsolesaddedabstractconsolejava orgeclipseuiinternalconsoleconsolemanagerconsolenotifierrunconsolemanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipseuiinternalconsoleconsolemanagerconsolenotifiernotifyconsolemanagerjava orgeclipseuiinternalconsoleconsolemanagerfireupdateconsolemanagerjava orgeclipseuiinternalconsoleconsolemanageraddconsolesconsolemanagerjava orgeclipsedebuginternaluiviewsconsoleprocessconsolemanagerlaunchchangedprocessconsolemanagerjava orgeclipsedebuginternalcorelaunchmanagerlaunchnotifierrunlaunchmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsedebuginternalcorelaunchmanagerlaunchnotifiernotifylaunchmanagerjava orgeclipsedebuginternalcorelaunchmanagerfireupdatelaunchmanagerjava orgeclipsedebugcorelaunchfirechangedlaunchjava orgeclipsedebugcorelaunchaddprocesslaunchjava orgeclipsedebugcoremodelruntimeprocessinitruntimeprocessjava comaptanaconsoleprocessttyconsoleprocessinitttyconsoleprocessjava comaptanaconsoleprocessconsoleprocessfactorynewprocessconsoleprocessfactoryjava orgeclipsedebugcoredebugpluginnewprocessdebugpluginjava comaptanagitinternalcorelaunchinggitlaunchdelegatelaunchgitlaunchdelegatejava orgeclipsedebuginternalcorelaunchconfigurationlaunchlaunchconfigurationjava orgeclipsedebuginternalcorelaunchconfigurationlaunchlaunchconfigurationjava orgeclipsedebuginternalcorelaunchconfigurationlaunchlaunchconfigurationjava comaptanagituiinternallauncherlaunchlauncherjava comaptanagituiinternalactionsabstractsimplegitcommandhandlerrunabstractsimplegitcommandhandlerjava orgeclipsecoreinternaljobsworkerrunworkerjava code,8
TISTUD-1139,check load existing project file setting required naturesbuilders creating importing project support,currently project creation import wizards always create new project description using iworkspacenewprojectdescription set nature ids builders possibility directory creating project importing already project file correct way would check project file exists specified directory load project description project file using iworkspaceloadprojectdescription check project description already contains natures builders need add missing ones project description isnt modified already includes natures builders need need call iprojectsetdescription otherwise call method update project file able capture steps utility method,13
TISTUD-1152,add xsdbased validation tiappxml timodulexml editors,xsd tiappxml need validate requires xsd build participant wrap calling xsd,8
TISTUD-1156,project creation needs check app segments start number,android requires namespaces package start number studio checks first namespace currently example invalid package name comtest,5
TISTUD-1158,multiple instances process showing console view,clone kitchen sink sample workspace clear terminated launches studio console run kitchen sink sample android emulator note duplication launch processes particular fastdev android emulator process,13
TISTUD-1162,research support scriptdocing commonjs modules,research changes needed inferencing indexing content assist add support commonjs modules content assist,13
TISTUD-1163,make ios packagerun device launch configuration public,refactor existing wizard page contents reused launch configuration tabs expose launch configurations public launch full wizard launch configuration initiated first time,20
TISTUD-1164,make android package launch configuration visible users,refactor android wizard page contents reused launch configuration tab add launch configuration install android device allows users specify android sdk,20
TISTUD-1165,add mobileweb distribute operation launch configuration,refactor wizard page contents reused new mobile web launch configuration,20
TISTUD-1169,write document ruble localization,allow rubles localized add document wiki covering following topics might two depending amount content architecture works externalize strings contribute new localization document short examples illustrate concepts,3
TISTUD-1171,upgrade rundebugdeploy icons,icons detailed attached document need upgrading keeping rest studio general bit threedimensional colorful run icon debug icon distributedeploy icon,5
TISTUD-1175,javascript externalizations evident commands menu,please see capture string externalizations javascript ruble evident commands menu furthermore list keys enyml match drop menu list steps replicate open titanium studio clone javascript ruble select development branch edit enyml file save cycle studio actual results cacheenusyml file contains edited values however javascript drop menu changed expected results commands menu contain new values,8
TISTUD-1179,titanium studio titaniumpy create iphone project imported studio include ipad selected target,iphone project created using titaniumpy create imported studio ipad selected deployment target relevant projects imported studio created titaniumpy create initially contain tiappxml deployment target tags tags created import based presence respective platform folder newprojectiphone ipad iphone use folder selected targets imported studio first time steps reproduce generate new iphone project using titaniumpy create codetitle dhydembplion dhyde usersdhydelibraryapplication supporttitaniummobilesdkosxtitaniumpy create platformiphone typeproject dirusersdhydedownloads namenewproject idcomappceleratorproject code import project studio open tiappxml observe deployment targets expected result iphone ipad selected targets actual result iphone selected,8
TISTUD-1180,mobileweb selecting clean mobile web project remove contents build folder,steps reproduce create default titanium project sure mobile web selected target run project preview browser studio select project clean actual result contents build folder persist expected result contents build folder removed,5
TISTUD-1182,create acs overview page,user wishes learn appcelerator cloud services inside studio directed page needs filled appropriate content instructions use functionality enable inside studio would imagine toplevel page could landing area specific subpages could created necessary,8
TISTUD-1183,add release notes overview titanium sdk update dialogs,studio previously prompted user updates custom dialog box containing browser pointing remote url containing latest set release notes similar formatted differently ive attached screenshot password seems fine ideally dialog would follow clicking yellow toast though note case sdk studio simultaneous updatewe handle gracefully sdk studio dialogs identical save url middle however sdk update dialog right completely control process,20
TISTUD-1184,mobileweb remove beta tag mobile web studio release,per ingo ticket ensuring removal beta tag studio two main places needs occur tiappxml overview view new project wizard,2
TISTUD-1185,check acs checkbox cloud services actually added,attached image using acscompatible sdk version control greyed however checkbox still checked making think use cloud services even though cant change option instead case checkbox unchecked,3
TISTUD-1186,add label info acs cloud area,demo ann asked info link brought back even user selected enable cloud services,5
TISTUD-1187,move sdk check cloud services back,moved sdk check demo purposes revert back titanium studio,1
TISTUD-1188,dashboard logging studio first time error presented dashboard content fails load one refreshes page,steps reproduce make sure currently logged studio login studio wait dashboard pane appear expected result dashboard page loads without error actual result error dialog presented see attached screenshots dashboard content doesnt load note workaround reloadrefresh page however one closes dashboard issue persists,8
TISTUD-1193,window hover description twice,open new document type window quotes hover item note says reference current window reference current window,5
TISTUD-1194,type names missing javascript hover,create new titanium mobile project open appjs hover call createwindow note incomplete text create return instance looking jsca file type denoted description poptional dictionary object properties defined titaniumuiwindowp ideally preprocess tags might create link remote type users click alternately could jsca file generated proper enclosing tag links might difficult,8
TISTUD-1196,add support new xcode install location,appears xcode changed location developer tools particularly packaged single application platforms commandline tools installed underneath homebrew function finds proper path prefix notexcodeselect longer seems installed default note fallback check usrbinxcodeselect printpath see exists absolute path use else check developer exists use else check applicationsxcodeappcontentsdeveloper exists use else ask spotlight xcode mdfind kmditemdisplaynamexcodekmditemkindapplication succeeds append contentsdeveloper location,5
TISTUD-1198,merge multiple update dialogs single dialog,multiple product updates studio sdk pop single yellow toast release notes dialog allows switch currently active product release notes suggestion something similar applewe set checkboxes top products updated clicking product shows release notes,13
TISTUD-1199,use preconfigured web servers launch mobile web preview,mobile web browser preview launch configuration uses separate settings determining browser launch instead drop respecting current browser settings preferences radio button global settings specific choose user selects specifically choose different option global settings drop following options internal browser system browser browser browser link open preference page users manage settings launch configuration fails browser setting removed fall back external browser using system default,13
TISTUD-1200,exclude derived resources validation,create new mobile web project run browser preview note litany errors buildmobileweb derived resources show errors,5
TISTUD-1204,create test plan tiappxml module additions,new additions tiappxml need formal testing need test plan,13
TISTUD-1217,use testflight logo relevant dialogs wizards,add testflight logo least following screens register existing publish wizard,8
TISTUD-1218,add testflight description register existing publish screens,top register existing right publish screen dropdown add following text testflight allows developers publish beta builds applications group users organized team might need contributed part extension point interface,2
TISTUD-1219,minor tweaks publish screen menu,menu menu item seems writing name improperly see image publish screen rename wizard publish appname teamalias manage button needs studio testflight preferences dont show error message registered teams dialog open instead add description choose platform wish publish publication target add label platform choice platform choice determined platforms provider supports deployment targets project add label dropdown shown tistud disable dropdown something select choosing publish autoselect first item list one,8
TISTUD-1221,openshift surface root cause error dialog creating application failed,currently creating openshift application failed project creation wizard show error dialog attached doesnt contain actual root cause made creation fail user would help titanium studio view log file see full response change behavior surface cause details section error dialog,5
TISTUD-1222,parameter content assist showing html tags,create new titanium mobile project open appjs file open already type following empty line file tiuicreatewindow get context information typing open parenthesis type ctrlshiftspace expected behavior tags appear parameter description types indicated via appear text brackets stripped actual behavior tag appears description,5
TISTUD-1223,openshift creating openshift php project failed,followed steps create openshift php project wizard finishes error generated shown attached screenshot checking help titanium studio run diagnostic log see new openshift app looks like problem cloning repo,5
TISTUD-1224,add acs module xml tiappxml cloudenabling project,creating new project cloud enablement upgrading existing one need add cloud module tiappxml module ticloud,5
TISTUD-1226,create test plan testflight integration,test plan needs created testflight integration,13
TISTUD-1227,incorrect jsca file selected content assist creating new titanium mobile project,create new titanium mobile project choose sdk latest one choose installed see selected tiappxml rightclick project build path notice latest jsca file selected,8
TISTUD-1229,mobile web action icons use html icon server one,icons preview package html icon used content assist server icon,3
TISTUD-1230,update projectspecific rundebugpackage menus favorites recent history,similar global rundebug menus add rundebugpackage history bottom app explorer project explorer menus perhaps show favorites separator last five per project run emulatorsimulator options device options favorite configuration recent configuration recent configuration,20
TISTUD-1231,add mobileweb platform sdk dashboard configuration screen,add new platform dashboard add icon without questionmark mobile web show question mark first launch first time appears clicking question mark show information following panels based link opens preferences general web browser another link opens panel mobile web previewing works best modern html compliant browsers recommend configure studio browsers working mobile web projects click open browser preferences add one entries osx specific choice alternately default system browser meets one requirements leave preference alone save close preference panel text replace osx specific choice safari chrome firefox windows chrome firefox linux chrome firefox,20
TISTUD-1236,show text hovers variableidentifiers declaration statements,hovering name identifiervariable assignmentdeclaration dont get hovers hovering exact variable reference,3
TISTUD-1237,text hovers showing rhs variable assignments,hover rhs assignment function call dont get hovers method invoking,5
TISTUD-1257,kitchen sink importing kitchen sink samples area sometimes produces error doesnt allow sample imported,steps reproduce launch studio ensure kitchen sink project studio workspace import kitchen sink studio samples actual result error dialog displayed kitchen sink imported expected result kitchen sink imported without error note since error occur every time unable capture error dialog attached log,8
TISTUD-1259,studio installer windows install screen rendering refresh issues install,description testing installer windows noted border around detail field border around progress bar initially drawn another window placed installer window closed borders appear please see screenshots information steps reproduce studio installed uninstall download installer myappceleratorcom run installer examine window open detail view place window installer window close results borders around detail field progress bar drawn placing window installer window closing causes appear expected rendering issues installation window note also saw text overwriting detail field one three attempts unable reproduce thus farimage badrefresh shows behavior,5
TISTUD-1260,titanium studio mobileweb preferences need mobileweb default run configuration menu,titanium preferences menu needs default run configurations submenu mobileweb android default run configuration menu parity issue basic functionality mobileweb submenu default browser etc would preferences menu android default configuration settings screenshots attached,8
TISTUD-1261,snippets view color scheme windows consistent views,currently color scheme snippets view windows tested specifically consistent studio views see attached screenshots background colors need updating disabled tag buttons painted properly hover tag buttons outline snippet popup toolbar color incorrect border colors,13
TISTUD-1266,tistudio projects cannot import project project copied github repository folder,steps reproduce import project github repository folder delete project studio select delete project contents disk copy project github repository folder workspace folder import project workspace actual get invalid project description error see attachment expected able import copied projects note logs generated,8
TISTUD-1268,titanium studio content assist assist menu intermittently fails close,addition persistent standalone window focused related issue content assist menu intermittently fails close studio closes pressing escape clicking away etc close content assist menu steps reproduce create default project open content assist within appjs editor click content assist menu give focus close content assist menu escape click away etc expected result content assist menu close actual result content assist menu intermittently close studio closed,8
TISTUD-1269,titanium studio content assist content assist results proposals code file contains syntax error warnings,code file contains syntax error warnings content assist called proposals generated interferes development steps reproduce create new project insert following code codetitleappjs switch case code move cursor right active content assist cntrl space expected result content assist invoked proposals actual result proposals,8
TISTUD-1271,ios xcode dashboard link install xcode fails,description testing xcode capabilities started clean system installed studio dashboard option given install xcode clicking link appstore opens reports failure see attached image details steps reproduce install studio launch studio dashboard select lets get started select ios sdk button install link result mac app store opens request fails expected mac app store opens supported xcode version page,8
TISTUD-1272,ios xcode dashboard tooltip ios sdk showing supported xcode versions needs updated,description testing xcode prior setting xcodeselect point correct location ios sdk icon dashboard shows setup needed hovering icon tooltip appears mostly accurate details need updating specifically xcode supported mentioned tooltip another mention xcode currently fully support based schedule remain asis must limited pre versions steps reproduce install launch studio open dashboard navigate sdk setup page hover ios sdk button result tooltip comes inconsistencies expected tooltip accurately describes supported xcode versions required,8
TISTUD-1273,tistudio console console view refresh properly installing running app emulatorsimulator,steps reproduce create default timob project install project device run project simulatoremulator actual console view refresh properly see attachments expected console view refresh properly,5
TISTUD-1275,documentation hover displays huge header,import kitchen sink project workspace set titanium mobile web natures case missing import open androidmenuesjs example hover tableview keyword documentation hover appears however huge file locations header appears top,5
TISTUD-1276,studio configuration utility maximum support ios sdk must updated,description currently configuration utility performs check ios platforms see available ive told nonexclusive meaning would shown satisfy check coming upper bound needs corrected evaluate logic note ios platform check including result ios sdks would meet success expected logic evaluates based target supported ios sdks,5
TISTUD-1277,error generating mobile web app surfaced user,created titanium mobile web project ran mobile web preview browser process failed see error status dialog saying unable generate mobile web app additional details caused issue checking log shows nothing either step debug shows script returns following code status error comappceleratortitaniumcore code error unabled import module image run sudo easyinstall pil install image module download null code surface cause dialog user could diagnose correct problem,5
TISTUD-1278,studio studio requires restart open xcode install even though configuration utility reports correctly configured ios,description testing xcode existing studio install could longer detect ios sdk workaround changed workspace new empty workspace fixed problem please note check xcodeselect printpath showed correct location tried anyhow quit studio relaunched selecting blank folder new workspace ios sdk recognized steps reproduce install xcode system xcode install delete prior install existing studio installation ensure projects exist studio workspace launch studio check dashboard ensure reports setup incorrect since xcode developer folder use xcodeselect switch set location xcode install applicationsxcodeappcontentsdeveloper fix installation check dashboard reports ios configured correctly try create new project ios targets result ios cant selected dashboard shows ios sdk correctly configured must restart studio ability create ios projects expected dashboard studio able verify configuration correct without restart appropriate messaging,8
TISTUD-1280,studio tiapp editor module section platform icons could use improvement,description team like new tiapp editor features icons however seem room improvement two main areas evaluation ios icons seem generate confusion two reasons first apple icon cropped point difficult recognize apple second three letters used signify ipad iphone difficult decipher ipa iph oses header white linux grey making android icon difficult make contrast low additional concern may sourcing icons steps reproduce install studio system linux android icon contrast evaluation create new project edit tiappxml note module section editor overview result icons less ideal expected icons beautiful,5
TISTUD-1281,research causing errors generated semicolons used end statements,need determine generating parse errors turning validation forcing clean build remove errors associated markers,8
TISTUD-1282,show parse errors optional semicolons excluded,made change build participants lost ability turn onoff parse errors treat validators validators applied html css however validator generate errors optional semicolons excluded beaver reports syntax error trying recover error add case errors added deleted able fix parse adding optional semicolon parse stream,13
TISTUD-1283,openshift surface root error failed deploy existing project openshift,surfacing error status dialog creating new openshift project deploying existing ones,5
TISTUD-1284,distribute google announced android marketplace renamed google play may warrant update language used distribute menu titanium studio,google changing android marketplace named google play warrants discussion updating language used future versions titanium studio inline change link official announcement google,3
TISTUD-1285,titanium studio dashboard samples samples populate staged dashboard url,samples populate beta dashboard loaded studio steps reproduce edit titaniumstudioini file titaniumstudio show package contents add two lines dtitaniumdashboardurl dtitaniumsdkrequirementsurl restart studio load dashboard click develop tab expected result samples populate actual result samples section blank screenshot attached,5
TISTUD-1286,mobileweb file indexhtml found error loading browser,run mobile web preview browser tistudio app opens firefox get white screen says file indexhtml found nothing else reload page url everything works fine almost everytime launch button tistudio get error case apps attempt build mobile web,5
TISTUD-1287,titanium studio content assist titanium sdk proposals generated,content assist fails generate titanium sdk proposals regression steps reproduce open studio edit appjs type look content assist suggestions cntrl space force window expected result titanium sdk proposals appear actual result proposals,8
TISTUD-1292,clarify wording ios configuration screen,current ios dashboard configuration screen confusing regarding minmax versions sdks lets display ios versions compatible link points regarding actual text proposal ios sdk missing titanium supports following range ios versions min ios version max ios version algorithm calculate inclusive leave versions exclusive subtract last position add end ignore exclusive lower bound case moment unlikely well need button install update ios sdk note intend develop mobile applications using earlier version titanium mobile sdk please consult titanium compatibility matrix link shown,8
TISTUD-1294,app causing error error generating rjava manifest,issues referenced tidev specify app simply single word opposed reverse domain format get error building android ios code error error generating rjava manifest code cryptic error really hard track type app illegal android user needs notified titanium studio case also case user manually changes app runs error would lot useful error message actually indicated app problem near impossible figure app issue error message alone,3
TISTUD-1295,convert wikiappceleratororg urls inside studio redirects studioappceleratorcom,approximately links inside studio need redirectable since exact endpoint known time instead lets create php page studioappceleratorcom redirect current location change necessary,8
TISTUD-1296,add android ndk path field titanium preferences,add preference key field editor andriod ndk path android group titanium preference page,8
TISTUD-1297,titanium mobileweb previewed internal browser shows empty content,one happens windows create mobileweb project titanium sdk right click run titanium mobile web previewer internal browser opened page blank rightclicking viewing source shows lot code content yet rendering selecting launch via run configurations editing run external browser works fine,8
TISTUD-1299,extra space import existing titanium project error message,minor noticed warning message import existing titanium project dialog appears extra space see attached,1
TISTUD-1301,update studio dashboard adjust packaging changes launch,available packages change names pricing perapp basis hence paid subscriber might one package longer display users plan level dashboard instead display following link labeled apps pointing site users view apps link labeled account pointing users account,5
TISTUD-1304,add developerdir environment variables launching ios scripts,time interact ios script need set developerdir environment variable equal current xcode location would normally get xcodeselect printpath,8
TISTUD-1306,add support module sdoc tag,following jsdoc guide need add support module tag syntax would code module dirdirmymodulename code require add support module parameters sdoc parser add module element sdoc model possibly store reference module name document defining index,13
TISTUD-1307,create sample documentation sdoced commonjs module,using sample snippets epic containing ticket need create documentation shows code scriptdoced use module need update wiki pages,13
TISTUD-1308,show content assist current file files required,current implementation queries index file entire project means show content assist files project bringing file detect require invocations store required module name index also ability filter index query results list documents using two items together able filter required files note may want default behavior web projects time implement timobile nature,20
TISTUD-1309,change studio reference new platform clean option,timob complete well need switch using mechanism current one note work sdks sdk less version need use old system,8
TISTUD-1310,treat commonjs modules specially showing file includes,commonjs modules make use module object exports property also exports global used similarly moduleexports rules two items influence one another covered whenever include required module need grab properties moduleexportsexports type instead grabbing items global scope,13
TISTUD-1312,tistudio mobile web indexhtml file generated packaging mobile web,steps reproduce package default titanium project mobile web select create new project mobile web app open newly created mobile web project actual indexhtml appear packaged mobile web see attachment log expected packaged mobile web contain indexhtml order preview app note ticloud module exists tiapp editor remove project,5
TISTUD-1313,comments removed formatting code,format following code code function uploadimage iftitaniumplatformname android reqsend atoken titaniumlocalegetstringapptokenonly utoken titaniumapppropertiesgetstringutoken filetype change added single quote android fileobject blob else reqsend atoken titaniumlocalegetstringapptokenonly utoken titaniumapppropertiesgetstringutoken filetype change change needed iphone fileobject blob code expected result code formats comments included actual results change comments removed formatting process,5
TISTUD-1314,titanium studio tiapp editor build properties titanium sdk sdks exist sdk list cleared,sdks removed sdk folder remain tiapp editor sdk list note later correctly removed tiappxml file reloaded tiappxml sdk version remains last available version expected steps reproduce create new project remove sdks sdk folder application supporttitaniummobilesdkosxv expected result tiapp editor sdk list cleared tiappxml sdk version last available version actual result tiapp editor sdk list full selected versions change tiappxml exist however list properly cleared tiappxml reload,3
TISTUD-1315,titanium studio tiapp editor build properties titanium sdk sdk field set blank tiappxml updated,tiapp editor another sdk selected tiapp editor sdk field field previously blank linked issue respective tiappxml updated resulting invalid configuration steps reproduce create new project remove current sdk sdk folder application supporttitaniummobilesdkosxv tiapp editor sdk field blank select another available sdk tiapp editor sdk list view tiappxml expected result sdk version tiappxml reflect version selected tiapp editor sdk dropdown list actual result sdk version tiappxml whatever last set resulting invalid configuration note tiappxml sdk version correctly updated tiappxml file reloaded,2
TISTUD-1316,titanium studio tiapp editor build properties titanium sdk current sdk removed filesystem tiapp updated,sdk folder application supporttitaniummobilesdkosxv removed filesystem moved deleted tiapp editor sdk field open projects set nothing tiappxml remains deleted sdk version expected sdk field tiapp editor would immediately updated latest sdk well tiappxml expectation reinforced fact tiappxml file reopened studio tiapp editor sdk field set latest existing version sdk tiappxml updated latest sdk note related consequence linked issue another sdk selected tiapp editor sdk field field previously blank respective tiappxml updated resulting invalid configuration note edge case linked issue sdks removed sdk folder remain tiapp editor sdk list later correctly removed tiappxml file reloaded tiappxml sdk version remains last available version expected steps reproduce create new project move selected sdk version folder directory another location expected result tiapp editor sdk immediately update highest available sdk version tiappxml updated would occur anyway tiappxml file reopened studio actual result tiapp editor sdk field blank tiappxml sdk version remains one removed,5
TISTUD-1318,filter commonjs modules tiappxml editor screen,implemented acs module commonjs module bundled mobile sdk officially supporting commonjs modules yet added support mobile sdk acs module please filter commonjs modules studio tools,8
TISTUD-1320,tabbed template giving runtime error android,steps reproduce create new timob project tabbed template run deviceemulator click open new window actual runtime error see attachment expected open new window,3
TISTUD-1322,confim links part studio release,release need confirm links listed tistud still correct,5
TISTUD-1323,studio collapsing javascript outline node crashes studio,testing apstud studio crash trying collapse node javascript outline nothing reported log file lion generates attached crash report steps reproduce open tistudio open jsjs file open htmlhtml file use outline windows expand javascript file close iadt function javascript file use outline window expand html file close iadt function html file actual results collapsing one two functions cause program hang crash expected results outlines collapse function program respond normally,13
TISTUD-1325,update dashboard remove warning xcode,currently warn users installing xcode support well need remove warning code hnoteh pxcode recent version downloadable mac app store yet supported titanium studio mobile sdkp hlion snow leopardh livisit developerapplecomdownloadsli lisearch xcode lidownload install xcode versionli ponce finished return herep code new text code hlionh liclick install button open mac app store applicationli lisearch xcodeli lidownload install xcode hsnow leopardh livisit developerapplecomdownloads paid account requiredli lisearch xcode lidownload install xcode ponce finished return herep code also need update sdkinfo links xcode download,5
TISTUD-1327,add titanium platform support info titanium namespaces,invoked titanium using titanium results show supported platforms pretty spotty show none functions show android ipad iphone subclasses api buffer show none android doesnt show available android,13
TISTUD-1329,autodetect set platform filters titanium projects,set platform list titanium mobile projects based deployment targets specified tiappxml,8
TISTUD-1330,default useragent list android iphone ipad mobileweb titanium mobile nature,default titanium platforms set default show titanium mobile project nature projects,8
TISTUD-1332,mobileweb launches never removed debug view,launch mobileweb preview browser launch added debug view stay way remove click hit delete,5
TISTUD-1333,seeing error unrecognized type name jsmetadata,running titanium studio saw many entries following log code entry comaptanaeditorjs message build error unrecognized type name jscahandlercreatetype jsmetadata code,2
TISTUD-1334,empty version modules section tiappxml prevents tiapp editor opened,module directive tiappxml without version attribute open tiapp editor result null pointer exception prevents getting opened,3
TISTUD-1335,content assist javascript class objects generate nonstatic proposals,javascript objects array boolean date number regexp generate content assist proposals static methods methods generated correctly eclipse screenshot attached instance stringcharcodeat proposed instance method work string object steps reproduce create new project appjs type javascript class object followed dot activate content assist expected result static methods andor methods work proposed actual result instance methods proposed work along many generic properties questionable,8
TISTUD-1336,content assist stringfromcharcode proposal generated,using content assist string propose method fromcharcode though work run however method proposed eclipse method also erroneously proposed string instances method work expected linked issue steps reproduce create new project appjs type string activate content assist expected result stringfromcharcode proposed actual result method proposed,5
TISTUD-1337,content assist string instancefromcharcode static proposal erroneously generated,string instance invokes content assist fromcharcode proposed static method work instance steps reproduce create new project type codetitleappjs var xxx code place cursor dot activate content assist expected result xxxfromcharcode proposed actual result fromcharcode proposed though work static string method,5
TISTUD-1338,content assist string instancecharcodeat proposal missing,string instance method charcodeat proposed content assist though works runtime steps reproduce create new project type codetitleappjs var xxx code activate content assist string instance generate proposals xxx expected result charcodeat proposed actual result charcodeat proposed run correctly,5
TISTUD-1339,tititanium studio mobile web module support,titantium studio needs support creating compiling mobile web modules creating new mobile web module identical iphone android except specify platformmobileweb dont need specific androidsdk code python libraryapplication supporttitaniummobilesdkosxtitaniumpy create platformmobileweb typemodule dir namemymodule idmymodule code inside generated module directory buildpy simply run itll generate mymodulemobilewebzip file compilation create build directory directory nuked clean mobile web module configuration set timodulexml similar android still nailing various settings available timodulexml,8
TISTUD-1341,studio sdk update release note view back capability,description testing new feature provides users view release notes clicked link opened jira view option return release notes forced close view steps reproduce install latest studio version remove sdk version installed later versions titanium folder launch studio click yellow updates available box use helpcheck titanium sdk updates option titanium sdk upgrade available window appears click one jira ticket links result jira displayed way return release notes expected link opens new window method navigation available,3
TISTUD-1342,studio sdk update release note view link titanium mobile reference documentation fails error,description testing new feature provides users view release notes clicked link titanium mobile reference documentation failed error steps reproduce install latest studio version remove sdk version installed later versions titanium folder launch studio click yellow updates available box use helpcheck titanium sdk updates option titanium sdk upgrade available window appears click titanium mobile reference documentation link result failure error see attached image expected link opens,3
TISTUD-1343,studio sdk update release note view come dismissed helpcheck titanium sdk updates option used,description testing new feature provides users view release notes clicked link opened jira view option return release notes forced close view steps reproduce install latest studio version remove sdk version installed later versions titanium folder launch studio click yellow updates available box titanium sdk upgrade available window appears select remind later use helpcheck titanium sdk updates option result sdk install begin preview release notes expected release notes view always presented installing sdk update,5
TISTUD-1345,remove android sdks requirement android development,description one newer installations studio android sdk properly configured support sdks dashboard configuration page shows incorrectly configured android sdk comparing listed text actual configuration code android configuration details one pieces missing android sdk may android sdk already installed titanium studio cannot locate directory may additional components need installed items required android sdk missing titanium requires android platforms addons google apis google apis code missing sdk result imported samples could run expected emulator project could deployment target set creation afterward tooltip text lists similar requirements see attached image steps reproduce configure system supported sdk android sdk android launch studio add android sdk path studio preferences dashboard check configuration utilitys report usability android sdk result dont sdks configuration determined incorrect expected installed required default,5
TISTUD-1346,studio edit bundle commandstitanium mobile gives error,edit bundle commandstitanium mobile gives error grabbing bundle titanium mobilehas encountered problem git clone failed screen shot attached log file attached steps reproduce click commands click titanium mobile click edit bundle actual result error message grabbing bundle titanium mobile encountered problem expected results able edit bundle,3
TISTUD-1347,titanium studio clean fails iphone simulator still running,clean mac iphone simulator running causes code entry orgeclipsecoreresources message errors occurred build subentry comappceleratortitaniumcore message errors running builder titanium builder project timobmaps stack orgeclipsecoreinternalresourcesresourceexception resource already exists disk volumesultimaprojectstitaniumtimobmapsbuild orgeclipsecoreinternalresourcesfolderassertcreaterequirementsfolderjava orgeclipsecoreinternalresourcesfoldercreatefolderjava orgeclipsecoreinternalresourcesfoldercreatefolderjava comappceleratortitaniumcoretitaniumprojectbuildercleantitaniumprojectbuilderjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbuildbuildmanagerjava orgeclipsecoreinternalresourcesprojectrunprojectjava orgeclipsecoreinternalresourcesworkspacerunworkspacejava orgeclipsecoreinternalresourcesprojectinternalbuildprojectjava orgeclipsecoreinternalresourcesprojectbuildprojectjava orgeclipseuiinternalidedialogscleandialogdocleancleandialogjava orgeclipseuiinternalidedialogscleandialogruninworkspacecleandialogjava orgeclipsecoreinternalresourcesinternalworkspacejobruninternalworkspacejobjava orgeclipsecoreinternaljobsworkerrunworkerjava subentry orgeclipsecoreresources message resource already exists disk volumesultimaprojectstitaniumtimobmapsbuild subentry orgeclipsecoreresources message resource already exists disk volumesultimaprojectstitaniumtimobmapsbuild code,5
TISTUD-1348,studio cannot open tiappxml ftp source,trying open tiappxml ftp server returns error noformat could open editor expected tiappxml path got varfoldersylggbchcchrwrmrhkjrgptaptanavfstiappxml noformat caused attached logfile generated titanium log steps reproduce create titainum mobile project upload mobile project ftp server attempt open tiappxml actual result editor opens showing error expected result able open tiappxml treated external tiappxml editing options disabled,5
TISTUD-1350,read titanium mobile sdk dependencies file determine android sdks need installed,since android platform dependency file shows android platform versions need installed code cat mobilesdkosxandroiddependencyjson minapilevel dependencies accelerometer analytics android app calendarandroid contacts database facebook filesystem gestureui geolocation locale map mediafilesystem networkxml platform uifilesystemmedia utils xml required analyticsandroidappuilocale libraries androidjaxenjarticommonscodecjarkrollcommonjartitaniumjar xmljaxenjar uiandroidsupportvjar networkthirdpartyjar runtimes vkrollvjar rhinokrollrhinojarjsjar defaultruntimev code suggest use alongside requirements sdkinfojson sdkinfo suggests default set sdks encourage users install use dependencies file confirm arent missing something,13
