issuekey,title,description,storypoint
STUDIO-2700,datamapper dependencies added studio generated pom,trying run tests maven using studio generated pom file run following issues invalid content found starting element datamapperconfig add dependency groupidcommulesoftmuleesbmodulesgroupid artifactidmulemoduledatamapperartifactid versionmuleversionversion scopeprovidedscope dependency run error creating bean name inner bean invocation init method failed nested exception javalangnoclassdeffounderror orgmulemodulerebooteemulecontainerbootstrap orgmuleapilifecycleinitialisationexception,5
STUDIO-2706,object builder work static metadata,studio user would like able use object builder static metadata,13
STUDIO-2716,mule debugger java debugger collide,debugging mule flow ctrlshifti opens mule evaluation window allows test mule expression fine however debugging java transformer shortcut open java evaluation window regular eclipse happens mule debugger inspection tool opens instead studio intercept debugger related shortcuts route javamule debugger accordingly depending context,3
STUDIO-2718,flow ref editor alpha sorted allow filtering,editing flow ref select box list available flows alpha sorted filter textbox would also extremely helpful,3
STUDIO-2720,support referencing external resources,ive imported project build maven studio project includes project pom one dependencies module particular flows resources spring beans connectors projects pom dependency groupidorgmulemodulesmodulenamegroupid artifactidmoduleartefactartifactid versionmoduleversionversion dependency inside module examples flow namenotificationoferror process flow name pathkeystore keypasswordkeystorepassword storepasswordkeystorepassword springbean idjdbcdatasource classorgenhydrajdbcstandardstandarddatasource destroymethodshutdown springproperty namedrivername valuedbdriver springproperty nameurl valuedburl springproperty nameuser valuedbuser springproperty namepassword valuedbpassword springbean imported project studio although modules jar referenced referenced libraries resources validated trying acces inside project,13
STUDIO-2721,publishing application repository application name accepts characters allowed mmc action fails,reproduce build application includes flow contains space name spell checker publish application repository studio interface notice suggested application name contains space make sure reproduce issue expected behavior application deployed current behavior message reading could deploy domain http bad request displayed explanation correct problem note see characters disallowed manually try add application repository mmc console currently appear space others please check current version suggested change validate name given application abides restrictions suggest different name maybe rules used determine project name would spellchecker instead spell checker basic tutorial example,2
STUDIO-2733,cloud connectors missing plugin,cloud connectors missing plugin twitter twilio sfdc mongo magento cmis result get exception along lines orgxmlsaxsaxparseexception schemareference failed read schema document could find document document could read root element document xsdschema,5
STUDIO-2737,setting serviceclass attribute soap message processor jaxws service produces garbage text,setting soap service class attribute mule studio interface produces garbage data cxfjaxwsservice serviceclassinterface hellointerface working copy hellointerfacejava mulestudiotest srcmainjava soapinterfacebug string sayhellostring docnamesoap reproduce drag drop soap message processor make sure operation set jaxws service attempt set service class,5
STUDIO-2742,endpoint exchangepattern automatically set oneway explicity stating requestresponse,endpoint exchange patterns set oneway adding new endpoint existing flow changing properties scopes endpoints message processors reproduce create new flow add endpoint defaults oneway jms set endpoints exchange pattern requestresponse close project reopen project xml file add endpoint one mentioned step save endpoint mentioned step exchangepattern changed oneway,8
STUDIO-2748,new project wizard new mule flow dialog doesnt replace whitespaces project name underscores flow filename,steps reproduce goto file new select mule project click next type name field ajax spell checker click next new mule flow dialog file name field set project name doesnt replace whitespaces underscores,3
STUDIO-2751,cannot use transaction eexatransactional eemultitransactional test case,getting following error console trying run test case uses eexatransactional eemultitransactional error thread commulesourcelicmimpltruelicensehelper couldnt validate license key,8
STUDIO-2753,processor ignores news processors certain situations,steps reproduce drag processor flow drawing area add processor add processor seperate path goto configuration xml tab goto message flow tab add another processor first path switch configuration xml tab processor step isnt shown xml switching back message flow tab doesnt show processor neither change step lost note save instead step get error dialog telling studio failed save,8
STUDIO-2756,export cant handle jar files workspace,project jar file lib directory precisely mysql driver project located usersmarianogonzalezdocumentssourcemyproject try export project mule upload cloudhub get error saying cant find usersmarianogonzalezmulestudioworkspacemyprojectlibmysqljar,5
STUDIO-2757,run history,workspace one project use run several result start getting history rundebug button ide last app run eclipse close project apps related project get deleted button history confuse user studio even though close project run history doesnt get clean,3
STUDIO-2774,display confirmation dialogue upon successful retrieval metadata,metadata successfully retrieved display success dialogue dialogue shown failure,1
STUDIO-2773,objectbuilder usability improvements,values left empty object builder showup xml object builder reference column usability cant get rid reference column alltogether object builder structure look like reuse possible,13
STUDIO-2772,datamapper show metadata objects pairs object,data structure contains xmlgregoriancalendar type representation require explicit definition factory studio happen automatically furthermore xmlgregoriancalendar automatically mappable date,5
STUDIO-2783,xmlgregoriancalendar automatically mappable datexmlgregorialcalendar mappings possible simple mapping,data structure contains xmlgregoriancalendar type representation require explicit definition factory studio happen automatically furthermore xmlgregoriancalendar automatically mappable date,13
STUDIO-2833,remove archived examples studio,packaged examples modified per following plan requires following additional work creation two new identified examples modification target examples use latest features beyond specifics identified spreadsheet includes adding instudio documentation examples modification documentation target examples removal examples tagged archive studio modification docs reflect archived examples section placement examples git tagging active versus archived esb standalone distribution point view remove examples except new hello world existing loan broker,2
STUDIO-2777,remove examples marked archive studio,packaged examples modified per following plan requires following additional work creation two new identified examples modification target examples use latest features beyond specifics identified spreadsheet includes adding instudio documentation examples modification documentation target examples removal examples tagged archive studio modification docs reflect archived examples section placement examples git tagging active versus archived esb standalone distribution point view remove examples except new hello world existing loan broker,2
STUDIO-2841,place examples git,packaged examples modified per following plan requires following additional work creation two new identified examples modification target examples use latest features beyond specifics identified spreadsheet includes adding instudio documentation examples modification documentation target examples removal examples tagged archive studio modification docs reflect archived examples section placement examples git tagging active versus archived esb standalone distribution point view remove examples except new hello world existing loan broker,3
STUDIO-2760,updating set connectors available connections explorer,list connectors shown connections explorer view incomplete following list connectors cannot chosen user try add new connector clicking plus sign connections explorer ajax file http polling jetty quartz rmi sap ssl tls servlet tcp polling udp wmq connector active mule addition list cloud connectors empty,5
STUDIO-2763,dragging dropping rollback exception strategy flow messes message flow canvas,dragging dropping rollback exception strategy moves text whole widget steps reproduce create flow scope create global rollback exception strategy click text inside exception strategy drag inside flow bug text moves exception strategy remains global,5
STUDIO-2775,studio phase support apikit,rest module spec studio per attached mockups,13
STUDIO-2795,rollback exception strategy flow prevents generation documentation flow,rollback exception strategy flow prevents generation documentation flow,5
STUDIO-2812,global endpoint connector descriptions certain transports identical,descriptions global endpoint connector found properties page certain transports example description pop connector follows pop endpoint allows mule applications retrieve email pop email server happens imap jetty pop rmi sftp servlet udp,5
STUDIO-2817,excel json template looks wrong type excel spreadsheet,exceltojson template file inboundendpoint looking file extension xlsx however file srctestresources extension xls result file consumed,5
STUDIO-2820,new jdbc endpoint turns previous jdbc endpoints oneway visual editor,steps reproduce import attached project drag drop http endpoint palette create new flow switch xml editor copy last jdbc endpoint clipboard paste clipboard contents http inbound endpoint created step switch visual editor take close look jdbc endpoints previous flows see two arrows indicating requestresponse save config file visual editor tada jdbc endpoints oneway,8
STUDIO-2824,select sort direction connector queries,studio developer want select sort field sort direction query connector supports find data application looking acceptance criteria sort createddate ascending descending salesforce sorting enabled connector support,5
STUDIO-2825,display customize generated connector queries,studio developer want see generated query connector customize understand going advanced queries joins acceptance criteria salesforce soql expressions displayed edit soql expression reset customized soql expression back generated query receive warning cannot edit items used generate query customized query query editor displayed connector support,8
STUDIO-2827,mule pairing registry,mule user would like configure mule instance paired registry account registry key may able manage esb instances endpoints registry user configure registry key registry account within studio instance http endpoints studio projects running within embedded studio runtime managable paired registry instance application deployed standalone esb instance registry project paired defined per esb pairing configuration per projects studio configuration detailed specs described,8
STUDIO-2828,testing mule pairing registry,mule user would like configure mule instance paired registry account registry key may able manage esb instances endpoints registry user configure registry key registry account within studio instance http endpoints studio projects running within embedded studio runtime managable paired registry instance application deployed standalong esb instance registry project paired defined per esb pairing configuration per projects studio configuration detailed specs described,8
STUDIO-2829,mule dynamic lookup registry,studio user would like use dynamic lookup component within flows detailed specs defined,5
STUDIO-2831,public docs enablingcreating connector metadata support,,3
STUDIO-2832,studio welcome page update,updated studio welcome page minimum front page contain description included runtime fact runtimes obtained,8
STUDIO-2842,cloud connectors metadata work new metadata enabled version studio without issues,connectors built new devkit metadata annotations work working without introduction metadata,8
STUDIO-2850,maven pomxml dependencies update components ccs used,present pomxml automatically updated ccs used however changes within studio canvas lead automatic update pomxml,8
STUDIO-2863,maven import existing maven project studio,maven developer would like import existing nonstudio maven mule project studio start using studio develop,8
STUDIO-2865,retrieved metadata operations must available different studio session,user want operation metadata retrieve available different studio sessions operations metadata must cached disk,8
STUDIO-2868,getting exception attempting add salesforce cloud connector,exception thrown attempting add salesforce cloud connector flow file following error message returned cannot get mule esb studio artifacts steps reproduce create new mule project select option create pomxml file global references tab attempt add salesforce cloud connector one oauth authentication,8
STUDIO-2875,datamapper fields alphabetized mapspojos,creating mapping salesforce object csv salesforce fields alphabetically making hard navigate inputoutput datamapper map fields structure sorted alphabetically,5
STUDIO-2885,incorrect xml generated changing transaction demarcation nested transactions,xml incorrectly generated flow contains nested transactions say two transaction scopes second inside first xml would look follows codexml transactional transactional transactional transactional code changing demarcation first transaction multitransactional generated xml would incorrectly generated follows codexml eemultitransactional transactional eemultitransactional transactional code steps reproduce create two transaction scopes one nested inside place widget inside innermost transaction scope attempt change demarcation outer transaction scope bug causes message flow canvas generated xml sync attempting delete every transaction scope message flow canvas reproducing bug remove xml,8
STUDIO-2887,data sources viewed connection explorer,data sources viewed connection explorer according docs cloud connectors connectors viewed,3
STUDIO-2888,problem saving project move,steps reproduce install egit plugin create project right clic team share project create git repository share project make modification project save issue followed npe raised code javalangnullpointerexception orgeclipsewstsseuistructuredtexteditorupdateencodingmementostructuredtexteditorjava orgeclipsewstsseuistructuredtexteditordosavestructuredtexteditorjava orgmuletoolingmessagefloweditormultipagemessagefloweditordosavemultipagemessagefloweditorjava orgeclipseuiinternalsaveablehelperrunsaveablehelperjava orgeclipseuiinternalsaveablehelperrunsaveablehelperjava orgeclipsejfaceoperationmodalcontextrunincurrentthreadmodalcontextjava orgeclipsejfaceoperationmodalcontextrunmodalcontextjava orgeclipsejfacewindowapplicationwindowrunapplicationwindowjava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipsejfacewindowapplicationwindowrunapplicationwindowjava orgeclipseuiinternalworkbenchwindowrunworkbenchwindowjava orgeclipseuiinternalsaveablehelperrunprogressmonitoroperationsaveablehelperjava orgeclipseuiinternalsaveablehelperrunprogressmonitoroperationsaveablehelperjava orgeclipseuiinternalsaveablehelpersavepartsaveablehelperjava orgeclipseuiinternaleditormanagersaveparteditormanagerjava orgeclipseuiinternalworkbenchpagesavepartworkbenchpagejava orgeclipseuiinternalworkbenchpagesaveeditorworkbenchpagejava orgeclipseuiinternalhandlerssavehandlerexecutesavehandlerjava orgeclipseuiinternalhandlershandlerproxyexecutehandlerproxyjava orgeclipsecorecommandscommandexecutewithcheckscommandjava orgeclipsecorecommandsparameterizedcommandexecutewithchecksparameterizedcommandjava orgeclipseuiinternalhandlershandlerserviceexecutecommandhandlerservicejava orgeclipseuiinternalkeysworkbenchkeyboardexecutecommandworkbenchkeyboardjava orgeclipseuiinternalkeysworkbenchkeyboardpressworkbenchkeyboardjava orgeclipseuiinternalkeysworkbenchkeyboardprocesskeyeventworkbenchkeyboardjava orgeclipseuiinternalkeysworkbenchkeyboardfilterkeysequencebindingsworkbenchkeyboardjava orgeclipseuiinternalkeysworkbenchkeyboardaccessworkbenchkeyboardjava orgeclipseuiinternalkeysworkbenchkeyboardkeydownfilterhandleeventworkbenchkeyboardjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplayfiltereventdisplayjava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendkeyeventwidgetjava orgeclipseswtwidgetswidgetsendkeyeventwidgetjava orgeclipseswtwidgetstablesendkeyeventtablejava orgeclipseswtwidgetscontrolkeydowncontroljava orgeclipseswtwidgetscompositekeydowncompositejava orgeclipseswtwidgetstablekeydowntablejava orgeclipseswtwidgetsdisplaywindowprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendsupernative method orgeclipseswtwidgetswidgetcallsuperwidgetjava orgeclipseswtwidgetswidgetwindowsendeventwidgetjava orgeclipseswtwidgetsshellwindowsendeventshelljava orgeclipseswtwidgetsdisplaywindowprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendsupernative method orgeclipseswtwidgetsdisplayapplicationsendeventdisplayjava orgeclipseswtwidgetsdisplayapplicationprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendnative method orgeclipseswtinternalcocoansapplicationsendeventnsapplicationjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgeclipseuiinternalideapplicationideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava code,8
STUDIO-2900,support multiple versions cloud connectors within studio,studio user would like able open multiple projects studio use different versions cloud connectors cloud connectors version could back version old years prior time version studio used,13
STUDIO-2904,select metadata object data mapper type configuration,developer want able tell data mapper use structure object connector aware mapping example lets say want query salesforce query returns list account objects studio yet aware query structure object returns need way specify input mapping list accounts right select connector metadata operation already metadata aware able browse objects connector aware metadatakeys select want data mapper inputoutput either one objects list one objects,8
STUDIO-2905,metadata terminology datasense branding,throughout studios customer visible elements term metadata replaced datasense official name product feature specifically connector pane use metadata replaced enable datasense connection explorer reset metadata cache clear datasense metadata informational windows term datasense used instead,3
STUDIO-2910,dragging elements inside processor generates incorrect xml,steps reproduce drag processor message flow canvas place widget logger one path place another widget logger another path drag one loggers onto path xml view see errors xml,5
STUDIO-2922,arrows rendered incorrectly composite source contains endpoint whose exchangepattern requestresponse,composite source contains one inboundendpoints exchange pattern requestresponse followed message processor arrows rendered incorrectly steps reproduce create composite source place http inboundendpoint make sure endpoints exchange pattern set requestresponse add number processorsendpoints inbound endpoint,5
STUDIO-2923,nullpointerexception adding query jdbc endpoint connector,steps reproduce create jdbc inbound endpoint open properties page double clicking queries tab input query key press tab textbox still focus,8
STUDIO-2926,update mulecommon library include enhanced error management new maps features,update mulecommon library version include enhanced error management new maps features,5
STUDIO-2928,generate default option disabled fields generate,creating data mapping flow option generates default inputoutput fields based outputinput fields respectively option disabled fields generate input fields generate default option output section disabled viceversa addition would help user generate default option renamed generate default output input section generate default input output section,3
STUDIO-2932,selecting text attribute xml elements data mapping files causes nullpointerexception,steps reproduce create new data mapping flow file make sure least input output xml add new field xml input output set type element double click text attribute created automatically element,3
STUDIO-2933,nested attributes created adding xml element name identical existing attribute,steps reproduce create new data mapping flow file make sure least input output xml contains attribute lets call name add new field name set type element get attribute name another attribute called text child deleting name attribute causes xml element name appear,8
STUDIO-2940,cannot open nonstudio mule projects eclipse studio plugins installed,updated eclipse distribution studio plugins reza shafii things worked great tried open nonstudio projects mule flow config thats got exception reza shafii avalangnullpointerexception orgmuletoolingcoreiomuleresourceutilsgetflowfilefromconfigfilemuleresourceutilsjava orgmuletoolingmessagefloweditormultipagemessagefloweditoraddpagesmultipagemessagefloweditorjava orgeclipseuiformseditorformeditorcreatepagesformeditorjava orgeclipseuipartmultipageeditorpartcreatepartcontrolmultipageeditorpartjava orgeclipseuiinternaleditorreferencecreateparthelpereditorreferencejava orgeclipseuiinternaleditorreferencecreateparteditorreferencejava orgeclipseuiinternalworkbenchpartreferencegetpartworkbenchpartreferencejava orgeclipseuiinternaleditorreferencegeteditoreditorreferencejava orgeclipseuiinternalworkbenchpagebusyopeneditorbatchedworkbenchpagejava orgeclipseuiinternalworkbenchpagebusyopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageaccessworkbenchpagejava orgeclipseuiinternalworkbenchpagerunworkbenchpagejava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiideideopeneditoridejava orgeclipseuiideideopeneditoridejava orgeclipsejdtinternaluijavaeditoreditorutilityopenineditoreditorutilityjava orgeclipsejdtinternaluijavaeditoreditorutilityopenineditoreditorutilityjava orgeclipsejdtuiactionsopenactionrunopenactionjava orgeclipsejdtuiactionsopenactionrunopenactionjava orgeclipsejdtuiactionsselectiondispatchactiondispatchrunselectiondispatchactionjava orgeclipsejdtuiactionsselectiondispatchactionrunselectiondispatchactionjava orgeclipsejdtinternaluipackageviewpackageexploreractiongrouphandleopenpackageexploreractiongroupjava orgeclipsejdtinternaluipackageviewpackageexplorerpartopenpackageexplorerpartjava orgeclipseuiopenandlinkwitheditorhelperinternallisteneropenopenandlinkwitheditorhelperjava orgeclipsejfaceviewersstructuredviewerrunstructuredviewerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipseuiinternaljfaceutilrunjfaceutiljava orgeclipsejfaceutilsaferunnablerunsaferunnablejava orgeclipsejfaceviewersstructuredviewerfireopenstructuredviewerjava orgeclipsejfaceviewersstructuredviewerhandleopenstructuredviewerjava orgeclipsejfaceviewersstructuredviewerhandleopenstructuredviewerjava orgeclipsejfaceutilopenstrategyfireopeneventopenstrategyjava orgeclipsejfaceutilopenstrategyaccessopenstrategyjava orgeclipsejfaceutilopenstrategyhandleeventopenstrategyjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetnotifylistenerswidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgeclipseuiinternalideapplicationideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava reza shafii able work nonstudio mule project eclipse even mule plugins installed reza shafii seems problem associates flow xml studio editor default reza shafii use xml editor explictly things work,8
STUDIO-2941,integrate custom compiled cloud connectors studio,integrate custom cloud connectors studio take time since implies changing cloud connectors fetched using local items kinda hard coded,5
STUDIO-2943,maven npe pom parseable,whenever pom malformed therefore causing parseable raise npe saved,5
STUDIO-2945,npe creating first project new workspace,downloading runtime creating new workspace creating new project user drops database component switches user warned namespace change drops new database component tries save mule builder throws npe step reproduce download runtime create new workspace create new project add database component switch muleconfigxml add another database component save project,13
STUDIO-2946,editing configuration deletes processor configured fields,edit configuration global element opening screen pattern properties screen saving lose fields configuration made flow steps reproduce create flow set fields required operation screen edit variables pattern properties open global configuration edit screen modify connector connection information change values configurable fields save check xml view expected see configuration changes flow didnt change actual configuration made step lost also enter global elements configuration screen saving values edited shown empty instead default,5
STUDIO-2947,ability handle errors individual records data mapper,developer want able handle individual records errors data mapping currently stop processing everything silently ignore errors option enabled exception strategy would invoked invidual records spec details tbd form pablo abad,8
STUDIO-2950,datasense use proper type field depending connector,datasense asumes type field sobject type example always called type case many connectors use different field end datasense use correct one asume called type,5
STUDIO-2953,avoid trying get metadata connector reference configured,config reference null studio must try get metadata generates null values cache must avoided,1
STUDIO-2955,modifying pomxml mflow file somehow gets updated need save running project,steps reproduce create project pom file check mflow file saved open pom file add modification save issue mflow file updated didnt perform modification,8
STUDIO-2956,maven add option manually refresh projects dependencies,cases pom handled studio closed user wants update classpath,3
STUDIO-2959,connectivity testingget metadata types using values configuration dialog global connectors,connectivity testingget metadata types using values configuration dialog global connectors use newly entered values,2
STUDIO-2964,metadata cache consistency,ensure consistency metadata cache project deleted elements project removed example happens elements removed flow etc,8
STUDIO-2965,add support pojos object builder persist xml,add support displaying editing pojos object builder changes made pojo object builder reflected xml,13
STUDIO-2967,maven detect maven installed prevent user enabling maven supportfail maven things,actually user maven installed path maven installation configured incorrectly things explode uncontrolled way need work prevent user using maven features maven installed,8
STUDIO-2968,maven subsequent addition new components may block pom updated,user drops example ajax endpoint scripting component smtp outbound endpoint blocked third step studio still running first studiostudio studio detect already job updating dependencies classpath cancel start new one avoiding block user,8
STUDIO-2969,set continuous automated testing,need get jubula tests running bamboo nights,8
STUDIO-2970,integrate cloud connectors snapshot repository build,need integrate new repository set things alter snapshots releases repository,3
STUDIO-2972,maven studiostudio duplicated referenced libraries ones runtime transitive dependencies,direct dependencies included runtime duplicated filterrule applied transitive dependencies dependency mule transport transitive dependency duplicated classpath,13
STUDIO-2973,remove clover etl import functionality,clover etl options shouldnt displayed import export dialog,5
STUDIO-2976,scrip component displaying script text,steps reproduce create travel agent template project open groovy script configuration window issue script displayed,3
STUDIO-2977,renaming file using refactor option deletes scripts file,steps reproduce create travel agent project check xml file scripts right clic travel agentmflow clic refactor rename rename file travel agentmflow xml view issue cdata components lost script,5
STUDIO-2979,combining transformers single component,currently transformer components listed separately however combining single component particular type transformation selected greatly simplify usability,13
STUDIO-2981,combining filters single component,combination filter components single one user would pick type filter dropping filter element canvas,13
STUDIO-2982,combining language components transformers single one,combination language transformers components single building block user would able pick single component say custom logic decide whether component transformer pick language use,13
STUDIO-2987,metadata doesnt propagate past enricher,since enricher change payload normally puts stuff flowvar able propagate metadata past,2
STUDIO-2988,pomadded jar dependencies added exported archive,steps reproduce created project studio added dependency pomxml dependency added project find packages classes writing java good howeverwhen export file exportmule package jar included ossmacbookproprojects ross unzip desktopmaventestzip archive usersrossdesktopmaventestzip length date time name muledeployproperties pomxml classes classesmaventestxml metainf metainfflows metainfflowsmaventestmflow metainfsrc metainfsrcmain metainfsrcmainjava metainfsrcmainjavatestjava classestestclass maventestxml classesmuleappproperties plugins pluginsmulemodulesqszip metainfproject metainfclasspath muleappproperties classesmuledeployproperties metainfmuleprojectxml files used jar dependency groupidcomfasterxmluuidgroupid artifactidjavauuidgeneratorartifactid versionversion dependency,2
STUDIO-4863,composite filters studios doesnt allow names validations require throw error,adding composite filters adding component subfilter subfilter field name subfilter however validation generated xml complains subelement name see screenshots,5
STUDIO-2991,change export documentation icon,change icon export documentation feature toolbar,1
STUDIO-2994,include new examples studio,need include following three new examples developed team within set examples distributed studio new hello world example apis example saas integration example,8
STUDIO-2996,connectivity fails using placeholders,placeholders used provided credentials connector connection tested error returned steps reproduce place following lines muleappproperties twitteraccesskeyitukhaovamkeuhyytmhpatxpkfzzpjvyoujpq twitteraccesssecretrdkwpwyuoorztkftwubhtnznwupdbrxhow twitterconsumerkeycnpjsizrdfkjbq twitterconsumersecretakgiflelvdyjjlpfbmodrnnclaypzmqo create twitter global element populate fields using following placeholders twitteraccesskey twitteraccesssecret twitterconsumerkey twitterconsumersecret test connection error returned,5
STUDIO-2999,datamapper example working fine,steps reproduce create excel json template project run project feed flow provided xls file issue followed exception raised console code message cannot process event connector stopped code muleerror exception stack cannot process event connector stopped orgmuleapilifecyclelifecycleexception orgmulelifecycleprocessorprocessifstartedmessageprocessor root exception stack trace orgmuleapilifecyclelifecycleexception cannot process event connector stopped orgmulelifecycleprocessorprocessifstartedmessageprocessorhandleunacceptedprocessifstartedmessageprocessorjava orgmuleprocessorabstractfilteringmessageprocessorprocessabstractfilteringmessageprocessorjava orgmuleexecutionexceptiontomessagingexceptionexecutioninterceptorexecuteexceptiontomessagingexceptionexecutioninterceptorjava set debug level logging dmuleverboseexceptionstrue everything code,2
